Feature,Importance
FP_451,8.339005479615912e-05
FP_1773,8.262604908880974e-05
FP_1214,8.189925716152371e-05
FP_1827,8.177787336157384e-05
FP_1257,8.16685634978113e-05
FP_1575,8.164412185390043e-05
FP_607,8.114471412901521e-05
FP_43,8.084973452797268e-05
FP_720,8.074468589534552e-05
FP_299,8.012194362768718e-05
FP_375,7.97161218106136e-05
FP_1080,7.952532744519429e-05
FP_541,7.875013743877029e-05
FP_1167,7.86440041287358e-05
FP_262,7.85765918328188e-05
FP_1119,7.842238341232644e-05
FP_1458,7.799303062398013e-05
FP_333,7.760097736068264e-05
FP_514,7.758350502247889e-05
FP_357,7.756140548405249e-05
FP_1752,7.751487310931116e-05
FP_703,7.749635170542484e-05
FP_38,7.747298346830193e-05
FP_962,7.745106719936628e-05
FP_1047,7.740178699348525e-05
FP_64,7.737978361910284e-05
FP_341,7.717285527167206e-05
FP_2004,7.715494441496893e-05
FP_1278,7.695709454783994e-05
FP_1031,7.69128764324378e-05
FP_1120,7.673049392829374e-05
FP_1438,7.653051634193628e-05
FP_1669,7.643318720689592e-05
FP_1671,7.639926728919077e-05
FP_1942,7.630023621867584e-05
FP_18,7.62599274722026e-05
FP_1549,7.545822245514104e-05
FP_882,7.542562894238227e-05
FP_1895,7.536959849148806e-05
FP_628,7.529889738806689e-05
FP_1205,7.529416254899071e-05
FP_1963,7.529168052355151e-05
FP_307,7.523399645264178e-05
FP_1192,7.49208917699295e-05
FP_1804,7.480643140929432e-05
FP_1110,7.450885319431018e-05
FP_68,7.428378956287184e-05
FP_1629,7.41442319892378e-05
FP_637,7.374721895531491e-05
FP_368,7.359707722634363e-05
FP_1173,7.356586342170354e-05
FP_880,7.347430636553903e-05
FP_929,7.333777159691652e-05
FP_1937,7.331822859076462e-05
FP_1436,7.312796638330932e-05
FP_167,7.305880027028997e-05
FP_846,7.290169182431643e-05
FP_1271,7.289880490792906e-05
FP_1510,7.25302090833422e-05
FP_1655,7.251630691656894e-05
FP_76,7.22956660136148e-05
FP_543,7.217356622413507e-05
FP_1871,7.209922434384273e-05
FP_1305,7.209559412954624e-05
FP_1254,7.206538008715833e-05
FP_1235,7.177188364393289e-05
FP_729,7.176281597885081e-05
FP_499,7.165210476801718e-05
FP_1484,7.097227788572497e-05
FP_469,7.07302325044906e-05
FP_1054,7.06773582979195e-05
FP_1013,7.058254423759212e-05
FP_1523,7.049346721940682e-05
FP_481,7.028334573456137e-05
FP_1320,7.01201422928529e-05
FP_1299,6.989746236926085e-05
FP_1058,6.983979165404902e-05
FP_84,6.981998192969275e-05
FP_1174,6.981842322750548e-05
FP_130,6.981790324331174e-05
FP_1275,6.973835662254637e-05
FP_452,6.964340124202979e-05
FP_138,6.963974379515797e-05
FP_765,6.96330282698594e-05
FP_582,6.905759780046465e-05
FP_89,6.89913455636773e-05
FP_1445,6.889361502550857e-05
FP_1580,6.864436558424091e-05
FP_1726,6.861413661281767e-05
FP_152,6.859076569401863e-05
FP_1270,6.855497232630417e-05
FP_1230,6.83319765953215e-05
FP_1099,6.804037321552732e-05
FP_697,6.789578496747748e-05
FP_1128,6.7627715161206e-05
FP_139,6.748700365824683e-05
FP_863,6.745189685068568e-05
FP_192,6.7450734032693e-05
FP_265,6.744344252046427e-05
FP_1092,6.730937525364905e-05
FP_212,6.728955021607394e-05
FP_1189,6.727704717917399e-05
FP_1800,6.723384272375495e-05
FP_570,6.716975507441366e-05
FP_1118,6.716561510385221e-05
FP_329,6.688597666051698e-05
FP_411,6.684227748168206e-05
FP_1585,6.678420461457537e-05
FP_1373,6.655506027922053e-05
FP_1749,6.64902660599447e-05
FP_577,6.640052584077746e-05
FP_1688,6.610914833560595e-05
FP_81,6.586638857932067e-05
FP_56,6.573424961977828e-05
FP_677,6.572050179274433e-05
FP_1440,6.557896152389759e-05
FP_777,6.55670510750058e-05
FP_5,6.553587343173796e-05
FP_966,6.543065418790795e-05
FP_1677,6.527257278815678e-05
FP_426,6.508326003299007e-05
FP_1661,6.507507478891765e-05
FP_416,6.498945788557087e-05
FP_282,6.464350639348056e-05
FP_615,6.463864905757686e-05
FP_899,6.419988528772372e-05
FP_1633,6.406802104620978e-05
FP_419,6.399550554637608e-05
FP_602,6.395253931963642e-05
FP_75,6.386007206788671e-05
FP_1574,6.384199648623274e-05
FP_1640,6.312588962284142e-05
FP_437,6.300477309738511e-05
FP_1919,6.29447564327751e-05
FP_975,6.287476552790315e-05
FP_630,6.280495362255746e-05
FP_217,6.278750592056825e-05
FP_927,6.266513702581688e-05
FP_1115,6.250787894951682e-05
FP_2045,6.242586391233905e-05
FP_1715,6.230696766164434e-05
FP_496,6.217193856913281e-05
FP_267,6.21516098727626e-05
FP_1195,6.194987327826547e-05
FP_501,6.174722986490873e-05
FP_1317,6.158934088275607e-05
FP_196,6.149076154342188e-05
FP_1968,6.127111593437898e-05
FP_631,6.0959078622227005e-05
FP_1801,6.079802826033371e-05
FP_1927,6.061606242925525e-05
FP_309,6.000274688050129e-05
FP_131,5.998824718931677e-05
FP_750,5.985769878203778e-05
FP_1904,5.979580685650527e-05
FP_1719,5.976490044622396e-05
FP_1845,5.958630412085577e-05
FP_93,5.957760256812101e-05
FP_126,5.927651958177535e-05
FP_1936,5.904284610405511e-05
FP_463,5.884176434465468e-05
FP_1923,5.863084588015714e-05
FP_2035,5.824406590270226e-05
FP_1318,5.818136521721872e-05
FP_261,5.817377096215431e-05
FP_1296,5.816058630274972e-05
FP_344,5.7911226538787385e-05
FP_1121,5.776890660311656e-05
FP_726,5.716570950499364e-05
FP_579,5.7013194718022635e-05
FP_710,5.669251731719364e-05
FP_168,5.663475830185654e-05
FP_482,5.662215504994497e-05
FP_186,5.659934647013099e-05
FP_1772,5.6471645263252446e-05
FP_1977,5.60239754031637e-05
FP_201,5.585959757124433e-05
FP_503,5.555703240574476e-05
FP_301,5.548528675869243e-05
FP_1137,5.535714648656214e-05
FP_1695,5.5242768937902294e-05
FP_1288,5.508097656317135e-05
FP_506,5.50791001734071e-05
FP_1154,5.4881628949217955e-05
FP_1540,5.475138667705066e-05
FP_989,5.471598546288858e-05
FP_132,5.454411574016487e-05
FP_238,5.4331435392600397e-05
FP_1316,5.427369332536527e-05
FP_1158,5.426884364492122e-05
FP_1681,5.395281419866392e-05
FP_1918,5.3808693813930906e-05
FP_115,5.369302844620353e-05
FP_1831,5.3654762047870354e-05
FP_240,5.358033249426863e-05
FP_1878,5.3508568602448705e-05
FP_940,5.3300980901655184e-05
FP_210,5.32358223628418e-05
FP_296,5.318540398883928e-05
FP_271,5.311728540572868e-05
FP_1897,5.310655647285266e-05
FP_933,5.309664558176981e-05
FP_1283,5.308489008952019e-05
FP_789,5.290871849261734e-05
FP_2017,5.289564150451552e-05
FP_169,5.288589645444938e-05
FP_763,5.28206721911068e-05
FP_2008,5.280854583251202e-05
FP_1282,5.280847065931382e-05
FP_1632,5.24992285845289e-05
FP_241,5.2471990662846976e-05
FP_534,5.2220103339757593e-05
FP_1645,5.2021109489159156e-05
FP_1130,5.196967006779118e-05
FP_1329,5.1850704123564305e-05
FP_1000,5.158627307342283e-05
FP_9,5.157188548128153e-05
FP_818,5.156391218853638e-05
FP_257,5.152703597009464e-05
FP_164,5.136524371256279e-05
FP_1075,5.130257743495959e-05
FP_569,5.124366472452973e-05
FP_1638,5.120529070922521e-05
FP_1723,5.0984386864375324e-05
FP_1959,5.086982191860838e-05
FP_634,5.0811736722136244e-05
FP_25,5.059764176374815e-05
FP_1032,5.0402146518509256e-05
FP_364,5.038352439465731e-05
FP_642,5.03806821191799e-05
FP_1218,5.0247150140617965e-05
FP_1502,5.019147921105022e-05
FP_1639,5.017997329401955e-05
FP_156,5.016744273589115e-05
FP_395,4.980384481963959e-05
FP_160,4.9530931469365664e-05
FP_146,4.94887978193663e-05
FP_1465,4.9485936143219196e-05
FP_1262,4.940828086091274e-05
FP_681,4.925657982134804e-05
FP_54,4.914145851067466e-05
FP_906,4.8996868357819634e-05
FP_1111,4.877189873400692e-05
FP_1769,4.875469824854051e-05
FP_1402,4.841017718723771e-05
FP_627,4.838271437723538e-05
FP_1844,4.8366725258658635e-05
FP_111,4.832520551770663e-05
FP_1412,4.829331568367997e-05
FP_1062,4.805393604053436e-05
FP_662,4.7966049387983864e-05
FP_1212,4.780542348846917e-05
FP_859,4.7259942788808796e-05
FP_767,4.707253201270649e-05
FP_1679,4.6879259193176304e-05
FP_1055,4.6811809236230526e-05
FP_1952,4.660208104469264e-05
FP_936,4.6599565496985677e-05
FP_545,4.652806957166392e-05
FP_512,4.644473464879768e-05
FP_1306,4.6262822706917124e-05
FP_1945,4.6214582993894895e-05
FP_1428,4.620426621876461e-05
FP_1731,4.615613026570627e-05
FP_1658,4.590218904965571e-05
FP_293,4.585499280271009e-05
FP_717,4.576798777654798e-05
FP_1313,4.5728531590501205e-05
FP_226,4.566403649251561e-05
FP_1637,4.543279306303827e-05
FP_328,4.538250773960531e-05
FP_1673,4.527694255196208e-05
FP_149,4.527166445790779e-05
FP_2037,4.5270478589093945e-05
FP_52,4.5202940628103814e-05
FP_1304,4.506983766986429e-05
FP_609,4.4774774659124975e-05
FP_26,4.466403015294703e-05
FP_1098,4.466192184656734e-05
FP_1748,4.465793295357279e-05
FP_1729,4.456064576520986e-05
FP_1037,4.4544865004851356e-05
FP_971,4.448946599652456e-05
FP_268,4.4205571947245405e-05
FP_1362,4.4203343956884896e-05
FP_266,4.41447826125972e-05
FP_211,4.392655893926897e-05
FP_583,4.374623056964789e-05
FP_905,4.368640114332319e-05
FP_894,4.367628283016961e-05
FP_30,4.361376994267057e-05
FP_292,4.3592709167249845e-05
FP_1929,4.358721645182825e-05
FP_621,4.351006646009081e-05
FP_2019,4.31601721641096e-05
FP_1488,4.291629171671358e-05
FP_67,4.2875477400411045e-05
FP_2034,4.282268782969833e-05
FP_511,4.276711453137296e-05
FP_1481,4.253919781577532e-05
FP_1605,4.2488680861161596e-05
FP_666,4.234527914889344e-05
FP_732,4.213412533916502e-05
FP_247,4.184681209176342e-05
FP_1169,4.164365622001584e-05
FP_1046,4.16348867146488e-05
FP_603,4.148905120151576e-05
FP_952,4.141853786209315e-05
FP_432,4.123562247114361e-05
FP_1753,4.1084447748051826e-05
FP_1512,4.083232826923402e-05
FP_1241,4.069966342369424e-05
FP_1359,4.0680624876653334e-05
FP_1858,4.056367382741364e-05
FP_1521,4.051981092947742e-05
FP_1614,4.049135332915948e-05
FP_1997,4.046837675655677e-05
FP_1612,4.044542128834896e-05
FP_1759,4.0273577670871735e-05
FP_1310,4.005910725770419e-05
FP_421,4.0033993470407646e-05
FP_1151,3.9818338771426985e-05
FP_1381,3.979680227363537e-05
FP_1611,3.978834756534637e-05
FP_1298,3.9682923658092174e-05
FP_1442,3.955214249105698e-05
FP_1197,3.941392304653053e-05
FP_1814,3.941170477499003e-05
FP_1233,3.939525967222091e-05
FP_21,3.9349012451118084e-05
FP_836,3.933407062483933e-05
FP_1596,3.924820269241422e-05
FP_967,3.9162989534159354e-05
FP_1932,3.90662806287404e-05
FP_1770,3.8974431653634206e-05
FP_69,3.889344013533314e-05
FP_50,3.888247700322426e-05
FP_660,3.885280979182348e-05
FP_1664,3.880078538725087e-05
FP_661,3.8723398787347744e-05
FP_1314,3.8663474033686476e-05
FP_572,3.8640255793734524e-05
FP_177,3.85484576724962e-05
FP_396,3.8296576710277434e-05
FP_758,3.828378272089096e-05
FP_1953,3.8201005059916945e-05
FP_1850,3.796003439791211e-05
FP_1022,3.7845054651627415e-05
FP_105,3.7730770841467323e-05
FP_842,3.771991835987479e-05
FP_518,3.768053539278987e-05
FP_1127,3.7666923491839384e-05
FP_500,3.7546024105245146e-05
FP_408,3.743798044891228e-05
FP_291,3.728071040379854e-05
FP_2032,3.727467252364423e-05
FP_1497,3.72667005630523e-05
FP_1906,3.722695963468853e-05
FP_1420,3.719809590488186e-05
FP_1824,3.6950495080615545e-05
FP_861,3.674638006707535e-05
FP_1705,3.66971288358298e-05
FP_1220,3.6686636105045584e-05
FP_1901,3.665103736884754e-05
FP_1269,3.663735880119532e-05
FP_1321,3.655907848159813e-05
FP_825,3.643475454064948e-05
FP_1085,3.641603839426756e-05
FP_1561,3.617350279585013e-05
FP_594,3.605179355286857e-05
FP_998,3.5984135126501344e-05
FP_742,3.594462209007892e-05
FP_963,3.5820071713900036e-05
FP_547,3.539368146598971e-05
FP_1530,3.53070772482559e-05
FP_912,3.5249929746663563e-05
FP_1891,3.515739406595452e-05
FP_1717,3.5099675395540775e-05
FP_793,3.505134480657849e-05
FP_209,3.48288557156966e-05
FP_346,3.4642684561474745e-05
FP_1149,3.4537439392248766e-05
FP_812,3.453562310019005e-05
FP_136,3.4364139139628033e-05
FP_886,3.4128711606113766e-05
FP_393,3.402880104303057e-05
FP_752,3.388298001082688e-05
FP_1268,3.387201080010581e-05
FP_1842,3.3803234343462185e-05
FP_1237,3.3370003650705776e-05
FP_837,3.320731923171282e-05
FP_1360,3.32052835153024e-05
FP_686,3.3157698413271844e-05
FP_1666,3.3137687038695634e-05
FP_1539,3.3114390620327623e-05
FP_1124,3.3052236080953175e-05
FP_951,3.296600097828241e-05
FP_1434,3.28983509900416e-05
FP_1073,3.28661450716012e-05
FP_57,3.286490060506281e-05
FP_757,3.2859084891474694e-05
FP_273,3.2782935697063396e-05
FP_1896,3.256188163560171e-05
FP_1562,3.25392843620184e-05
FP_1938,3.218981218148108e-05
FP_1799,3.2166170605126147e-05
FP_1012,3.21008749155706e-05
FP_285,3.207845640927271e-05
FP_1935,3.1938559286447204e-05
FP_306,3.192317883226071e-05
FP_1774,3.187169460638564e-05
FP_1400,3.184589013180493e-05
FP_1699,3.1789339807662284e-05
FP_805,3.1719159334201505e-05
FP_877,3.164223675400376e-05
FP_1166,3.1634935427331415e-05
FP_397,3.1503992093027575e-05
FP_232,3.1461363362371546e-05
FP_1498,3.139243774884175e-05
FP_707,3.137814677922992e-05
FP_849,3.126684516875517e-05
FP_1209,3.117941212761708e-05
FP_308,3.1168200309857775e-05
FP_318,3.115838709233929e-05
FP_722,3.104909410919213e-05
FP_1922,3.0933248947360925e-05
FP_949,3.0729901821238715e-05
FP_42,3.072247231789663e-05
FP_555,3.071667232611853e-05
FP_876,3.068530147529635e-05
FP_1432,3.0641991192573914e-05
FP_2027,3.062881493421131e-05
FP_2046,3.0567445388951246e-05
FP_1315,3.051846531253442e-05
FP_746,3.0489226438585807e-05
FP_1379,3.045855986269425e-05
FP_1423,3.041106385290295e-05
FP_1014,3.0370155391195587e-05
FP_1900,3.032623805717786e-05
FP_866,3.0310730757860673e-05
FP_150,3.0286670326660828e-05
FP_1908,3.0224360866988927e-05
FP_904,3.0169635324173596e-05
FP_1431,3.0162962443235433e-05
FP_1093,3.008266370093538e-05
FP_1477,3.0077124162223126e-05
FP_1018,2.9753275612564717e-05
FP_1621,2.95049528271553e-05
FP_601,2.9502249789493702e-05
FP_1546,2.9427548009956124e-05
FP_1495,2.9405971602264105e-05
FP_72,2.93961940579059e-05
FP_943,2.9394024211380937e-05
FP_761,2.92976383258546e-05
FP_657,2.9290114605028185e-05
FP_1449,2.9260927465232945e-05
FP_1762,2.925633315342154e-05
FP_1786,2.9242447962827e-05
FP_1076,2.9162083089743236e-05
FP_410,2.9154129906492043e-05
FP_1263,2.9093433314461085e-05
FP_1056,2.9037458120030562e-05
FP_198,2.8970298065135598e-05
FP_1064,2.8962418299040427e-05
FP_1178,2.8931828296260507e-05
FP_1392,2.8903349038017263e-05
FP_769,2.881002253100346e-05
FP_604,2.8794150689228886e-05
FP_783,2.8731151780282614e-05
FP_941,2.8650495446026106e-05
FP_1802,2.8642165860379987e-05
FP_313,2.859191977753706e-05
FP_1156,2.855648088905938e-05
FP_1251,2.8544264668003595e-05
FP_1217,2.8451000724187165e-05
FP_24,2.8412695463773554e-05
FP_98,2.8212892143803508e-05
FP_467,2.8107436259244093e-05
FP_1144,2.8106462040827756e-05
FP_1965,2.8073410772891274e-05
FP_629,2.7941115761075153e-05
FP_737,2.792041410767125e-05
FP_141,2.7855548772670457e-05
FP_360,2.7813753585656804e-05
FP_1433,2.7770830909297733e-05
FP_1020,2.7627068417394585e-05
FP_884,2.7589565283500157e-05
FP_2001,2.7560698447144783e-05
FP_1553,2.7553906760940227e-05
FP_1537,2.74193512480436e-05
FP_274,2.73992341128836e-05
FP_910,2.7346012860967542e-05
FP_1735,2.7342157898225358e-05
FP_1707,2.7201954544166477e-05
FP_748,2.701308252391061e-05
FP_1794,2.69853236964028e-05
FP_1222,2.6692882753042933e-05
FP_87,2.66420291906652e-05
FP_1146,2.6483971047284798e-05
FP_1041,2.644964423614518e-05
FP_1380,2.6446866691106768e-05
FP_1116,2.6302154374753073e-05
FP_540,2.6211084049640545e-05
FP_641,2.619156269177072e-05
FP_531,2.6186536940764183e-05
FP_900,2.6159163169183617e-05
FP_862,2.6016217541465903e-05
FP_864,2.5912284496769166e-05
FP_723,2.582342511903979e-05
FP_550,2.5794852678047633e-05
FP_563,2.5791187370227912e-05
FP_244,2.5781391230549933e-05
FP_1161,2.5779594841750792e-05
FP_2002,2.575496549244208e-05
FP_83,2.5744530996639805e-05
FP_1107,2.566427607194913e-05
FP_391,2.5456481191636712e-05
FP_1720,2.545134525704473e-05
FP_897,2.543482307235559e-05
FP_228,2.533600425615799e-05
FP_1513,2.512540694185135e-05
FP_1051,2.49686685404034e-05
FP_1106,2.495871006078279e-05
FP_1464,2.4935795722499638e-05
FP_1903,2.4883734567961988e-05
FP_868,2.485810220504643e-05
FP_1577,2.475103465986835e-05
FP_345,2.4727333530306146e-05
FP_1856,2.44171283476105e-05
FP_1472,2.4355425805893688e-05
FP_385,2.4349726160692385e-05
FP_1834,2.432568013287399e-05
FP_1864,2.4226450062955503e-05
FP_1994,2.4207052725079982e-05
FP_330,2.4131750187027685e-05
FP_2029,2.4085567386198653e-05
FP_1394,2.4056558090103463e-05
FP_822,2.4049125413228962e-05
FP_1721,2.3709853950355117e-05
FP_1690,2.355583736880962e-05
FP_154,2.3449681636489804e-05
FP_1751,2.331139784434945e-05
FP_1529,2.3197729528240533e-05
FP_704,2.3163958830550468e-05
FP_1406,2.314236750816112e-05
FP_1011,2.3127351413168717e-05
FP_2011,2.3033803746225992e-05
FP_254,2.3021511203690234e-05
FP_934,2.3011956366706613e-05
FP_474,2.2967199047681856e-05
FP_1982,2.283653651468962e-05
FP_1955,2.2803074357560916e-05
FP_1892,2.2756852838719754e-05
FP_810,2.269750805185658e-05
FP_1648,2.249493477050117e-05
FP_551,2.2350147308241422e-05
FP_1026,2.230083401437626e-05
FP_1100,2.223134602445888e-05
FP_134,2.221230651176958e-05
FP_622,2.220258773947939e-05
FP_339,2.2119947160513092e-05
FP_1311,2.2113901436882485e-05
FP_163,2.2089433114434137e-05
FP_1926,2.205371651829978e-05
FP_1576,2.2032543856265817e-05
FP_1996,2.195394012067929e-05
FP_110,2.1943161979521538e-05
FP_46,2.1890982724507458e-05
FP_1342,2.1844099084435033e-05
FP_1716,2.1828745210078702e-05
FP_574,2.1672265909283882e-05
FP_1531,2.1573224767047248e-05
FP_743,2.154193322839971e-05
FP_1667,2.1463292640843904e-05
FP_672,2.145835677674194e-05
FP_215,2.142685846553795e-05
FP_610,2.1425012021707952e-05
FP_286,2.1409702833931406e-05
FP_918,2.1332400150251142e-05
FP_799,2.1299124089641022e-05
FP_100,2.127886394945876e-05
FP_498,2.1200246841648044e-05
FP_986,2.1124262067909125e-05
FP_1700,2.1079772366249492e-05
FP_756,2.1001039435551102e-05
FP_1986,2.0954099402695056e-05
FP_1302,2.0925860967391904e-05
FP_853,2.088409284431956e-05
FP_1489,2.083157913434391e-05
FP_1307,2.0810120075987784e-05
FP_1591,2.077899143769583e-05
FP_983,2.0724816134054167e-05
FP_663,2.0711084849235306e-05
FP_755,2.0672931731532224e-05
FP_303,2.064351423691451e-05
FP_525,2.052308617235106e-05
FP_1843,2.0337955991591962e-05
FP_1651,2.0335241369910588e-05
FP_2024,2.0316234746896404e-05
FP_741,2.028724978491927e-05
FP_161,2.020745825002328e-05
FP_1914,2.002780160237263e-05
FP_123,2.001958407316399e-05
FP_1418,1.9978486157580275e-05
FP_347,1.995787431210116e-05
FP_1600,1.982514092250295e-05
FP_3,1.9793327500960496e-05
FP_462,1.9524623910711694e-05
FP_928,1.950717157477811e-05
FP_1686,1.9497209563947416e-05
FP_120,1.9478358025468714e-05
FP_727,1.9451916016020398e-05
FP_372,1.944229900531777e-05
FP_373,1.9403385533992735e-05
FP_153,1.9241553374540036e-05
FP_1033,1.9208572811188652e-05
FP_73,1.9175779697004242e-05
FP_1368,1.910290480266821e-05
FP_59,1.901507711460472e-05
FP_519,1.8940690190747448e-05
FP_1340,1.885443951753579e-05
FP_447,1.881547410417061e-05
FP_1534,1.875506336048949e-05
FP_671,1.8597312832079528e-05
FP_1787,1.855740901665826e-05
FP_1347,1.8413866157892e-05
FP_1395,1.8339889903868733e-05
FP_427,1.8286738281395126e-05
FP_921,1.8048990492142092e-05
FP_829,1.7992676362313172e-05
FP_1838,1.7989608058775786e-05
FP_808,1.77690004366082e-05
FP_754,1.7642779703326973e-05
FP_1259,1.7548080601107144e-05
FP_1291,1.749223394908544e-05
FP_1007,1.7395834907641946e-05
FP_137,1.7388470579744334e-05
FP_505,1.731469996126871e-05
FP_1967,1.730497978480485e-05
FP_613,1.7244730041299232e-05
FP_930,1.722869158451398e-05
FP_450,1.7137336080182688e-05
FP_170,1.712002313033028e-05
FP_1429,1.705778943262117e-05
FP_1319,1.7029593582237818e-05
FP_495,1.6956279393077438e-05
FP_1040,1.6832352548561007e-05
FP_1258,1.6780132731138836e-05
FP_1983,1.676353067731039e-05
FP_1376,1.6717335909774476e-05
FP_1219,1.6658101190818293e-05
FP_1685,1.6625825770410243e-05
FP_1297,1.659287465389981e-05
FP_1213,1.639643972848676e-05
FP_1525,1.637199029381147e-05
FP_1846,1.6340623524922482e-05
FP_1744,1.633592451188796e-05
FP_773,1.6309563688430835e-05
FP_596,1.6279809183161064e-05
FP_1623,1.626478231642424e-05
FP_1187,1.6135522125019134e-05
FP_648,1.608238011176259e-05
FP_791,1.5985144918964192e-05
FP_1165,1.596920217222241e-05
FP_889,1.593393414624628e-05
FP_1861,1.59240720697615e-05
FP_639,1.5813356433438302e-05
FP_542,1.573130235781487e-05
FP_459,1.5685935081524977e-05
FP_1790,1.561510148353735e-05
FP_264,1.5573208087966124e-05
FP_1889,1.554190749475081e-05
FP_1828,1.539291523903314e-05
FP_856,1.5291883056533105e-05
FP_852,1.5267188111379197e-05
FP_1593,1.5222324707397196e-05
FP_764,1.520592176162601e-05
FP_403,1.515156415064919e-05
FP_1188,1.5093287042039681e-05
FP_1427,1.4935491939745752e-05
FP_870,1.4934212099497284e-05
FP_1805,1.4870054863684903e-05
FP_1678,1.4861862965725233e-05
FP_478,1.4844434207295304e-05
FP_1894,1.4547424211702407e-05
FP_714,1.4510953717964378e-05
FP_2006,1.4487069213753442e-05
FP_1036,1.4453993372430268e-05
FP_1245,1.4437315629881144e-05
FP_1334,1.4414867415130566e-05
FP_1841,1.4366608727096371e-05
FP_1763,1.4362527813705827e-05
FP_1335,1.4345290930449098e-05
FP_1246,1.4336060989245753e-05
FP_1822,1.4258289849905561e-05
FP_1150,1.4151018102385422e-05
FP_1253,1.4047698859383708e-05
FP_12,1.4018674334266278e-05
FP_49,1.4005185158560636e-05
FP_253,1.3965140461172411e-05
FP_633,1.3934659344726636e-05
FP_994,1.3907302907661335e-05
FP_206,1.390601698001898e-05
FP_1303,1.386939471303868e-05
FP_418,1.383855636884014e-05
FP_817,1.3742006495723472e-05
FP_977,1.3736636643690315e-05
FP_1470,1.3688102753043919e-05
FP_801,1.3687357976852205e-05
FP_88,1.358716490445661e-05
FP_614,1.3517615166763403e-05
FP_1180,1.3498242031105718e-05
FP_185,1.3435165964855875e-05
FP_645,1.342155944957908e-05
FP_919,1.3417696180710537e-05
FP_1520,1.3409054147114426e-05
FP_189,1.3325159057495228e-05
FP_1443,1.3294444882495782e-05
FP_1336,1.3280763849207186e-05
FP_122,1.326399218735602e-05
FP_1962,1.3181969706518943e-05
FP_698,1.31661966837893e-05
FP_128,1.3162066069845755e-05
FP_1571,1.3144718464107559e-05
FP_423,1.3112819730425661e-05
FP_287,1.3075949153977048e-05
FP_2040,1.2996282187377351e-05
FP_2047,1.2994729105577643e-05
FP_839,1.2853374917031938e-05
FP_48,1.2746940401647653e-05
FP_1277,1.268720388152311e-05
FP_492,1.2598467610861006e-05
FP_180,1.2576933032697025e-05
FP_1191,1.2553331012142167e-05
FP_673,1.2444246538983152e-05
FP_535,1.2392766459201384e-05
FP_1401,1.236967487458119e-05
FP_1403,1.2331362028927469e-05
FP_988,1.230111258545772e-05
FP_1202,1.2297627825052408e-05
FP_399,1.2252984483452166e-05
FP_356,1.207799918574175e-05
FP_1386,1.198501309018225e-05
FP_705,1.1943358619053132e-05
FP_1619,1.1753895965499349e-05
FP_332,1.16800148865722e-05
FP_1909,1.1657508992447742e-05
FP_815,1.1628356146619535e-05
FP_28,1.157052308392072e-05
FP_956,1.1564314297110166e-05
FP_1885,1.1464751095691733e-05
FP_665,1.1450500348171856e-05
FP_71,1.144814552601842e-05
FP_263,1.1207585793116586e-05
FP_646,1.1035373924194837e-05
FP_1806,1.09965631183952e-05
FP_1672,1.0946319804522968e-05
FP_1620,1.09209641704194e-05
FP_388,1.0889758957864464e-05
FP_955,1.0857874531544867e-05
FP_2010,1.0817139030644875e-05
FP_1610,1.0797732970771406e-05
FP_965,1.0785062741397378e-05
FP_775,1.0772074623017114e-05
FP_958,1.0683688894935968e-05
FP_1067,1.0652357522211212e-05
FP_2023,1.0608537923974027e-05
FP_1863,1.0594435907529437e-05
FP_1353,1.0566331494703266e-05
FP_948,1.050211376343426e-05
FP_200,1.0428315223388235e-05
FP_768,1.0204174364225489e-05
FP_1642,1.0158688457553537e-05
FP_1210,1.0079853779884527e-05
FP_133,1.0033767030639076e-05
FP_1916,1.002200940852622e-05
FP_992,9.941865683698271e-06
FP_1615,9.933751761918183e-06
FP_359,9.902749187868799e-06
FP_513,9.875033846640225e-06
FP_1323,9.76559797122218e-06
FP_1198,9.739153790066659e-06
FP_1657,9.722499785364774e-06
FP_1687,9.627378454759443e-06
FP_1332,9.590976959126075e-06
FP_1676,9.416428256246252e-06
FP_1725,9.389396596366368e-06
FP_683,9.371557313682581e-06
FP_1474,9.340343038100855e-06
FP_1870,9.289241958514838e-06
FP_1139,9.182238685718845e-06
FP_1399,9.171899290416307e-06
FP_220,9.161165403677307e-06
FP_624,9.129456625290868e-06
FP_539,9.060405720080782e-06
FP_1248,9.054784104397813e-06
FP_568,9.041009889879379e-06
FP_1112,8.955083791568137e-06
FP_1547,8.94029177059145e-06
FP_1363,8.910589872883233e-06
FP_1662,8.878913889183791e-06
FP_1354,8.855764834393958e-06
FP_431,8.823590713022852e-06
FP_690,8.748899401154962e-06
FP_479,8.748841848495487e-06
FP_2025,8.74141557536506e-06
FP_1560,8.741050574169393e-06
FP_457,8.731502885943801e-06
FP_821,8.701192306048966e-06
FP_1276,8.689853348124452e-06
FP_1941,8.64632995765181e-06
FP_1023,8.573763190964365e-06
FP_1646,8.54413169719746e-06
FP_78,8.534189143567961e-06
FP_731,8.455111908217555e-06
FP_1369,8.417882342329652e-06
FP_826,8.373900264052563e-06
FP_7,8.326663099530747e-06
FP_1206,8.295056259371217e-06
FP_914,8.29405345003582e-06
FP_1469,8.23756506871422e-06
FP_1159,8.177845686743346e-06
FP_205,8.140184052384548e-06
FP_183,8.096216719835694e-06
FP_1682,8.039641653510761e-06
FP_711,7.991893266975493e-06
FP_1728,7.891986471176133e-06
FP_202,7.82302033147575e-06
