UMAP1,UMAP2,pKi
20.837315,14.331144,6.0
20.83735,14.331152,7.189767482004916
20.837378,14.331162,6.34008379993015
22.421917,-3.6507342,8.590066876668706
19.361294,-1.9239117,6.0
22.428493,-3.640061,8.101823516502323
4.7642255,16.734089,5.982966660701219
4.7304287,16.72228,5.79317412396815
4.763238,16.74929,6.721246399047171
4.7400303,16.713552,4.889410289700751
4.7269263,16.745861,5.876148359032914
3.7101912,16.65775,5.866461091629782
3.66101,16.627102,5.809668301829708
3.7554367,16.722174,6.823908740944319
3.6980884,16.640177,4.578396073130169
3.7678592,16.639889,5.818156412055227
4.204612,16.884644,5.7544873321858505
4.162743,16.895144,5.671620396561262
4.170788,16.93551,6.886056647693163
4.122776,16.92719,4.7544873321858505
4.1603084,16.808075,5.782516055786093
4.7414985,19.17525,5.79317412396815
4.740895,19.175116,6.173925197299173
4.7381897,19.169382,7.096910013008056
4.7360435,19.166441,4.8696662315049934
4.740907,19.17554,5.903089986991944
3.9404886,16.817045,5.640164517660112
3.926382,16.790874,5.565431095965801
3.9145308,16.865637,6.769551078621726
3.792135,16.777496,4.488116639021126
3.9648533,16.701048,5.675717544702307
4.741407,19.176586,6.508638306165727
4.741754,19.177094,6.481486060122113
4.7397366,19.170021,5.958607314841775
4.7397294,19.170572,5.939302159646388
3.6652975,17.134768,6.568636235841013
3.8218458,16.930166,7.522878745280337
3.6454496,17.215275,6.366531544420414
3.8057985,17.072136,7.522878745280337
3.8553889,17.30512,6.920818753952375
3.835671,17.144417,6.6020599913279625
3.6686957,17.092182,6.6777807052660805
3.7630045,17.162483,6.356547323513812
-1.5871696,14.809648,8.599980364934842
-24.95189,13.791644,8.100015437450608
5.3647227,14.450436,7.100015437450609
-24.879208,13.726429,8.299988937677888
-25.035564,13.871708,8.500038134403809
-24.91711,13.764365,8.100015437450608
-24.971642,13.807321,8.100015437450608
-24.916174,13.761561,8.199970640755867
-24.919638,13.762463,8.599980364934842
-24.955801,13.795791,8.500038134403809
-24.892958,13.741744,8.199970640755867
-24.935312,13.777081,8.100015437450608
-24.827156,13.680846,7.700057099977233
-24.800154,13.656255,8.0
-24.908632,13.751166,8.100015437450608
-24.914577,13.759305,8.100015437450608
-24.885382,13.732754,7.899974269892137
-24.816372,13.670763,7.700057099977233
7.628337,14.345793,6.499996931948306
-24.843922,13.694334,7.50003813440381
-24.848276,13.700517,8.0
-24.926138,13.764368,7.700057099977233
-10.754088,-20.458427,7.299988937677887
-1.5892804,14.80651,8.79997073344623
-5.7263002,4.0687175,9.0
-5.726215,4.068866,8.55284196865778
-5.732801,4.06225,8.229147988357855
3.1745546,14.8142605,8.3767507096021
3.171522,14.814848,7.920818753952375
3.1711314,14.812231,8.619788758288394
-1.5894775,14.807309,8.698970004336019
-17.932219,-4.233967,7.167491087293763
0.6061604,10.726656,7.721246399047171
-25.006945,13.844523,9.221848749616356
-10.707895,-20.504984,8.318758762624412
12.210688,19.643496,9.0
5.1490455,-7.0272613,9.0
1.7461635,18.487928,9.0
1.7623813,18.473675,8.522878745280337
5.1489763,-7.027156,8.154901959985743
4.3004723,15.4984045,7.789949150124863
1.7625268,18.460539,7.899974269892137
12.210666,19.643572,7.96018944585165
12.210668,19.643543,8.096910013008056
4.1924357,15.579404,8.100015437450608
1.7323161,18.500444,8.15002808767115
3.705664,16.524351,8.160019442321657
4.2886972,15.445169,8.289967300934247
12.210699,19.64357,8.33998877871067
4.0977283,15.757962,8.33998877871067
4.0669966,15.594001,8.369979148886591
7.5860167,10.440247,8.480040819247932
4.153633,15.51426,8.599980364934842
1.7293296,18.500582,8.609948503541013
5.14909,-7.027392,8.639974910810603
4.1438565,15.564984,8.730020323354676
5.1491046,-7.0275607,8.750068243365805
1.7526749,18.479023,8.789949150124862
1.7422764,18.495155,8.79997073344623
4.168651,15.539158,8.849857838151442
1.7293631,18.50369,9.029978734171634
1.7317871,18.500591,9.18996921359416
1.8791349,18.3047,9.299988937677888
4.144441,15.539009,9.53003079050004
4.1355867,15.495003,9.739928612014925
12.21086,19.643463,8.522878745280337
7.569922,10.456666,8.522878745280337
5.1490607,-7.0274057,8.698970004336019
1.7151742,18.520617,8.698970004336019
3.099514,14.160301,8.154901959985743
2.9407625,14.036938,7.443697499232712
3.1824148,14.094407,6.243363891754152
2.986512,14.12856,6.6307841425898575
2.800176,14.224985,7.468521082957745
3.0496793,14.163601,5.698970004336019
2.8501718,15.051656,6.987162775294828
2.2179787,14.889381,7.522878745280337
3.7326717,10.666617,7.823908740944319
2.7086544,14.780964,6.812479279163537
2.4648132,14.526893,7.207608310501746
2.577396,14.332112,7.397940008672037
2.7648141,14.274753,6.522878745280337
2.7585332,14.283857,6.903089986991944
2.693336,14.347597,6.623423042943488
2.7397337,14.324626,6.924453038607469
2.7061405,14.325098,7.207608310501746
2.682705,14.318528,7.060480747381382
2.77287,14.279191,7.522878745280337
-10.707462,-20.505337,7.50003813440381
13.025284,12.677875,7.250031916490597
13.04233,12.703707,7.079981083971085
12.851817,12.559625,7.090016305060156
12.904993,12.621268,9.260032303240491
12.855642,12.570153,9.14002155835798
12.856682,12.550351,8.929962133392245
12.841097,12.558439,9.110026361596004
13.013502,12.675453,9.049976093476673
12.979824,12.666172,9.119987161633228
13.030416,12.682397,8.460046158343603
13.013423,12.676848,8.720105019988361
13.032368,12.694455,9.059981844992336
13.007025,12.674478,9.0100165416986
13.030818,12.680167,8.759950227887352
13.027788,12.682876,9.20999647960951
12.996047,12.678267,8.96018944585165
-9.061349,-10.057116,9.040005161671584
12.862714,12.559101,7.840132152907433
13.018032,12.684698,8.280006173632396
13.023546,12.6798935,8.299988937677888
13.040808,12.69836,9.289967300934247
13.0918045,12.72226,8.419987887470576
13.055067,12.708881,9.169989064063882
13.027371,12.680528,8.869988050328097
12.819759,12.512918,8.15002808767115
3.057989,16.207302,5.769551078621726
3.296565,16.646946,6.856985199745905
0.36455247,17.33853,7.102372908709558
0.3125569,17.341833,7.443697499232712
0.3185298,17.313396,6.903089986991944
0.28333685,17.346544,7.508638306165727
3.55834,15.735439,6.892790030352131
0.88331693,17.529716,7.136677139879544
3.1829243,15.831846,7.455931955649724
0.9566437,17.538597,8.0
0.89170045,17.634144,7.275724130399211
0.31285244,17.36896,7.552841968657781
0.33409715,17.339622,7.638272163982407
0.2816921,17.336952,7.481486060122112
0.30170152,17.341274,6.853871964321762
0.31403962,17.363342,7.229147988357855
0.6696003,17.658838,6.899629454882437
0.6497896,17.608288,7.337242168318426
0.67620236,17.644964,7.096910013008056
0.6647246,17.636415,6.638272163982407
0.6987666,17.641329,6.671620396561262
0.30040765,17.356722,7.200659450546418
0.42857796,17.486334,7.886056647693163
0.27250323,17.363766,7.376750709602099
0.3096831,17.369658,7.795880017344075
0.31645623,17.355335,7.455931955649724
0.3063761,17.352901,8.397940008672037
0.29061064,17.354675,6.876148359032914
0.27846274,17.33803,7.376750709602099
0.3742321,17.280125,7.795880017344075
0.23946162,17.32939,8.0
0.30781978,17.369019,7.602059991327962
0.50345665,17.442247,7.180456064458132
0.6876471,17.659924,7.455931955649724
0.52760553,17.563417,7.356547323513812
0.6888426,17.696959,7.698970004336019
0.6670359,17.645962,7.657577319177793
0.67193097,17.647226,7.031517051446065
0.6741929,17.65529,7.1938200260161125
0.6853097,17.667086,6.982966660701219
0.71093917,17.68962,8.096910013008056
0.698106,17.602253,7.602059991327962
0.71255356,17.659142,7.568636235841013
0.6655968,17.644293,7.602059991327962
0.6491504,17.547346,7.769551078621726
0.9551869,17.545277,7.1249387366083
0.34954002,17.307564,7.494850021680094
0.26537722,17.342176,7.698970004336019
0.28393424,17.38361,7.180456064458132
0.6851227,17.659641,7.050609993355087
0.6971191,17.672739,7.698970004336019
0.6713577,17.153458,6.85078088734462
-10.732278,-20.480368,7.199970640755866
3.6157787,16.502695,6.459996055149973
3.6059253,16.39102,6.350003492533959
3.5593092,16.43176,6.490004907986601
3.5673397,16.474258,6.290001171974812
3.7061534,17.087748,5.0
2.6669693,15.824029,7.0
2.767042,15.910853,7.040958607678906
2.5887654,15.883714,8.0
2.6808853,15.9167385,5.920818753952375
2.6425052,15.84419,7.187086643357144
2.646786,15.831399,6.356547323513812
2.6666992,15.841297,6.628932137728263
1.1103802,16.414804,6.4089353929735005
1.287912,16.076057,7.769551078621726
1.1186892,16.411081,7.638272163982407
1.1164777,16.415194,8.0
1.1065025,16.410257,7.568636235841013
1.2852817,16.068178,8.301029995663981
1.2731133,16.075167,8.522878745280337
1.166255,16.44827,6.3979400086720375
1.1009064,16.413399,5.3979400086720375
3.0532541,15.673928,7.823908740944319
3.0906963,15.638755,8.602059991327963
3.051725,15.641391,6.823908740944319
3.0437737,15.631133,6.886056647693163
3.049624,15.669589,7.663540266151471
6.2673426,16.498032,8.886056647693163
5.147096,10.878516,6.0
5.213222,10.742177,7.412289034981089
3.5522287,15.830708,5.650000220873455
3.528976,15.846682,6.180002266489224
3.960852,14.704717,6.530001357781253
3.9590116,14.6988535,7.100015437450609
3.7355738,16.891438,6.650004100737144
3.6832855,16.88358,6.980011840408714
3.9630976,14.713956,6.980011840408714
3.9632103,14.712436,7.140021558357979
3.9642591,14.719805,7.199970640755866
3.962142,14.710901,8.169989064063882
3.8565693,16.934113,9.199970640755865
3.8883474,16.926928,9.500038134403807
3.869849,17.118471,8.700057099977233
3.6978254,17.07951,8.100015437450608
3.3697278,16.875475,8.400007822415901
3.4169273,17.001223,8.0
3.6417706,17.232983,8.100015437450608
3.630429,17.265339,8.299988937677888
3.9871938,17.219828,7.299988937677887
-17.946733,15.345866,6.279997898282849
15.075669,-7.739964,7.698970004336019
15.060502,-7.753865,7.721246399047171
15.075764,-7.7399,7.638272163982407
-11.355837,-1.8814998,7.602059991327962
-11.34301,-1.8690329,7.920818753952375
8.113513,14.011312,7.744727494896693
-11.7916565,-1.8444657,8.060480747381382
-11.792678,-1.846053,7.721246399047171
-11.787063,-1.8463988,7.920818753952375
7.850721,14.071946,7.823908740944319
8.160244,14.068838,8.292429823902063
-11.429295,-1.9894645,7.744727494896693
-11.440343,-2.003022,7.638272163982407
-11.439053,-2.0001535,7.744727494896693
-11.43293,-1.9515887,7.657577319177793
-11.440662,-2.00237,7.744727494896693
15.08577,-7.7300963,7.309803919971486
15.075747,-7.7397504,7.920818753952375
15.075816,-7.739689,7.508638306165727
-11.355367,-1.8814648,7.67778070526608
-11.355598,-1.8814801,7.823908740944319
8.142302,13.979701,8.327902142064282
-11.7894335,-1.8462063,7.5376020021010435
-11.786942,-1.8483461,7.721246399047171
-11.791014,-1.8461299,7.376750709602099
7.824666,14.069297,8.080921907623926
8.1494665,14.076285,7.886056647693163
8.130114,13.839222,7.886056647693163
-11.386938,-1.924139,7.522878745280337
-11.43892,-1.999994,7.2839966563652
-11.438944,-2.0000222,7.387216143280264
-11.438153,-1.99922,7.130768280269024
-11.47972,-1.9508907,7.1249387366083
7.606248,14.526424,7.431798275933005
-11.455402,-2.01726,7.040958607678906
9.801568,13.536357,7.337242168318426
-25.007648,13.8452425,8.619788758288394
-10.72555,-20.486994,7.221848749616356
-11.454924,-2.0169754,7.552841968657781
-11.45927,-2.0307786,7.366531544420414
-6.279957,6.2498703,7.443697499232712
-6.281772,6.2495146,6.718966632752273
-6.26545,6.241612,7.327902142064283
-6.2761054,6.2411575,8.0
-6.2871504,6.253535,7.853871964321762
-6.290156,6.251437,8.154901959985743
-6.2859883,6.2530355,7.638272163982407
-6.307365,6.2546196,8.154901959985743
-6.3243284,6.2779546,7.387216143280264
-6.303089,6.2507153,6.349692476868063
-6.2955284,6.248046,6.0
-6.2982717,6.250962,6.251811972993799
6.074685,14.462989,6.0
3.688596,15.467666,6.0
-6.2495804,6.23657,6.0
-6.316676,6.2672877,6.0
-6.3016667,6.2486,6.066512712151295
-6.264981,6.2302265,7.0655015487564325
-6.2475123,6.211039,7.173925197299173
-6.317034,6.2374,6.0
-6.3057475,6.2493706,6.0
-6.314499,6.2369123,6.0
-6.3019514,6.2485256,7.795880017344075
-6.3025494,6.2477803,6.204815410317576
-6.3026547,6.248448,8.522878745280337
-6.258013,6.2115254,7.309803919971486
-6.2908115,6.250456,8.698970004336019
-6.2247453,6.1842527,8.0
3.9170845,16.988596,9.013228265733757
7.6517158,-0.5679962,8.275724130399212
7.6561465,-0.5739334,8.55284196865778
7.655774,-0.5718789,8.2839966563652
7.646851,-0.5635779,8.327902142064282
7.655132,-0.571922,8.886056647693163
7.6718874,-0.5825986,8.301029995663981
7.657517,-0.57607526,8.55284196865778
7.666072,-0.5835627,8.387216143280265
7.666428,-0.5815826,8.468521082957745
7.637944,-0.5554291,8.795880017344075
7.656147,-0.57325894,8.698970004336019
7.653369,-0.56973654,8.602059991327963
7.6453867,-0.5706209,8.619788758288394
7.6317058,-0.5490558,8.387216143280265
7.6827254,-0.600741,8.494850021680094
7.6734843,-0.59220344,7.638272163982407
-2.1422398,8.188854,8.744727494896694
-2.1434793,8.176892,7.920818753952375
-2.1208649,8.195,7.886056647693163
-2.138863,8.177114,7.769551078621726
-2.1563463,8.174503,8.823908740944319
-2.1474257,8.176179,8.920818753952375
-2.1605144,8.162464,5.705533773838407
-2.1606498,8.164053,6.341988603342887
-2.1588628,8.169913,7.292429823902063
-2.1609817,8.1585865,7.886056647693163
-2.1618676,8.167583,8.795880017344075
-2.1597111,8.162759,7.795880017344075
-2.1588502,8.161824,8.1249387366083
-2.1608899,8.159302,8.154901959985743
-2.161184,8.166396,8.657577319177793
-2.1745176,8.143246,7.161150909262744
-2.179675,8.146184,6.823908740944319
7.6852183,-0.60319144,6.735182176990463
-2.1596718,8.1951,7.301029995663981
-2.1502197,8.179625,6.144480844332199
-2.125296,8.188465,7.259637310505756
7.6509686,-0.56615585,7.431798275933005
7.669183,-0.58699584,7.346787486224656
7.6569357,-0.5763844,6.844663962534939
-2.1591992,8.171884,6.221848749616356
7.6355124,-0.5508244,7.267606240177032
7.6687527,-0.5866221,7.050609993355087
-2.1593037,8.17155,6.075720713938118
7.6335163,-0.5518863,8.275724130399212
7.659342,-0.57687026,8.337242168318426
7.662188,-0.5802552,8.585026652029182
-2.1701744,8.174752,8.431798275933005
-2.1358848,8.307711,8.568636235841012
-2.147204,8.244161,8.267606240177031
-2.1267114,8.240283,8.221848749616356
3.9183,16.060682,7.795880017344075
3.9457014,16.094597,7.356547323513812
3.9696488,16.072783,6.698970004336019
3.9417727,16.078733,7.958607314841775
7.61158,-0.526602,6.585026652029182
7.6311564,-0.54514945,6.455931955649724
7.633674,-0.54844296,6.522878745280337
-2.1617427,8.169889,7.568636235841013
6.388875,14.819435,7.703334809738469
6.3722215,14.840853,6.889410289700751
5.267508,10.570166,8.075720713938118
6.37039,14.827873,7.200659450546418
6.3739815,14.827634,8.173925197299173
5.2667875,10.569524,8.443697499232712
-10.739412,-20.473318,7.291579099865287
6.4162073,13.486654,7.619788758288394
6.39556,13.461057,8.958607314841775
6.333683,13.410999,9.769551078621726
3.1975946,9.353867,8.387216143280265
7.040536,14.003388,8.657577319177793
5.9626174,13.268104,9.050609993355089
7.1904182,14.617329,8.00436480540245
7.1741147,14.446836,7.853871964321762
7.2063036,14.498482,7.251811972993799
6.9987607,15.1319065,5.795880017344075
-1.5900762,14.80665,9.244125144327509
8.164067,14.919917,9.259637310505756
-17.932814,-4.234201,8.2839966563652
-10.695222,-25.774261,9.346787486224656
12.219224,-0.78177583,9.161150909262744
7.2774405,16.443,8.130768280269024
13.809,-8.528688,7.920818753952375
6.1114216,15.010343,8.130768280269024
4.249006,15.12859,7.958607314841775
-3.264079,14.601416,9.356547323513812
-3.2928457,14.603232,8.42021640338319
0.4677021,23.850115,9.721246399047171
12.218148,-0.77743226,9.958607314841776
12.14612,-0.75378835,9.657577319177792
12.2156315,-0.8237831,9.602059991327964
12.196466,-0.7982505,9.82390874094432
13.815328,-8.538739,9.443697499232712
13.827887,-8.549743,9.55284196865778
13.829309,-8.550995,9.008773924307503
-3.286998,14.576447,6.638272163982407
-3.502973,14.500248,9.958607314841776
5.3558674,23.23677,7.552841968657781
5.3562536,23.237877,8.167491087293763
5.356498,23.238358,7.602059991327962
12.453492,-1.1107503,7.67778070526608
13.347235,-13.445875,9.130768280269024
13.354393,-13.447283,9.585026652029182
13.347267,-13.445599,8.958607314841775
13.348044,-13.4458275,9.721246399047171
13.347498,-13.445517,9.721246399047171
-3.2428682,14.646975,9.2518119729938
-3.3046951,14.592793,8.744727494896694
12.086984,1.3376533,9.148741651280924
11.922043,1.3332812,8.455931955649724
-3.2707808,14.623145,8.494850021680094
12.020677,-1.0448581,9.050609993355089
13.791255,-8.529327,9.69897000433602
13.82252,-8.542441,9.795880017344077
13.83644,-8.5546,9.346787486224656
-3.283798,14.605756,9.031517051446064
12.232611,-0.8190241,8.292429823902063
12.111683,-0.7279395,8.602059991327963
12.4513235,-1.1082746,9.0
12.247695,-0.7419376,9.721246399047171
12.203995,-0.8090166,9.638272163982409
13.811509,-8.5390625,9.537602002101044
13.833758,-8.555645,8.769551078621726
4.620159,15.433487,10.30102999566398
12.191085,-0.7645889,9.0
12.185795,-0.7607216,9.920818753952377
12.365913,-1.0024338,8.958607314841775
12.467722,-1.1281406,9.022276394711152
0.46031904,23.856768,9.455931955649724
0.47482896,23.84251,9.2518119729938
0.45377684,23.858843,9.468521082957745
0.46437362,23.855782,9.455931955649724
-3.2848313,14.59635,9.537602002101044
-3.28373,14.607169,8.10790539730952
-7.664573,-7.6586766,9.795880017344077
-3.2551854,14.622887,9.387216143280265
-7.664546,-7.658682,10.0
-3.2329311,14.650601,8.537602002101044
-3.2666197,14.561729,9.443697499232712
-3.2947547,14.59944,10.0
-3.5424483,14.481656,9.070581074285707
13.815693,-8.542255,9.920818753952377
12.218822,-0.79962057,9.431798275933003
-3.297417,14.618881,9.468521082957745
12.203755,-0.81116027,9.397940008672036
12.429247,-1.0831047,9.494850021680094
12.448214,-1.1067007,9.187086643357144
-3.4920754,14.507576,9.119186407719209
0.46127102,23.855755,9.494850021680094
5.3565736,23.243666,8.769551078621726
5.356144,23.237007,9.050609993355089
12.091656,-0.4910548,9.080921907623926
13.796612,-8.522206,9.619788758288394
-3.5268967,14.4884,9.161150909262744
-10.722438,-25.721594,8.853871964321762
12.241013,-0.80217123,8.4089353929735
7.2831974,16.45552,7.387216143280264
13.822696,-8.500547,7.187086643357144
6.1034756,15.009476,7.327902142064283
4.2876935,15.0774145,7.292429823902063
-3.2580311,14.634654,8.795880017344075
-3.3325486,14.583067,7.769551078621726
0.46839106,23.849802,8.853871964321762
12.23291,-0.7897808,9.30102999566398
12.137123,-0.7436766,8.721246399047171
12.221379,-0.8282573,9.318758762624412
12.2132435,-0.7543717,9.346787486224656
13.822059,-8.5460005,8.657577319177793
13.843298,-8.565274,8.698970004336019
13.8242035,-8.54613,8.259637310505756
-3.3009305,14.590364,6.0
-3.5246217,14.484492,9.292429823902063
5.356076,23.236267,7.259637310505756
5.3561473,23.238253,7.508638306165727
5.356389,23.238493,7.236572006437063
12.447077,-1.1027495,7.1487416512809245
13.347594,-13.445986,8.67778070526608
13.347309,-13.445391,9.040958607678906
13.347296,-13.445606,8.229147988357855
13.34766,-13.44553,9.309803919971486
13.347705,-13.445524,8.958607314841775
-3.2690744,14.636234,8.823908740944319
-3.2920415,14.607101,8.259637310505756
12.073142,1.3502638,8.267606240177031
11.951702,1.3498298,7.795880017344075
-3.2585225,14.629891,7.853871964321762
12.021885,-1.039232,8.229147988357855
13.786528,-8.530132,8.823908740944319
13.816541,-8.52936,9.167491087293763
13.832636,-8.552137,8.795880017344075
-3.281513,14.589118,8.267606240177031
12.2080145,-0.792806,7.698970004336019
12.129408,-0.74600434,8.161150909262744
12.450636,-1.1072731,8.443697499232712
12.2209425,-0.7710125,9.18045606445813
12.182017,-0.8322056,9.0
13.801431,-8.528944,9.142667503568733
13.836315,-8.558004,8.853871964321762
4.643499,15.452912,10.096910013008056
12.160897,-0.7233469,8.638272163982407
12.185111,-0.758905,9.522878745280336
12.362456,-0.9968983,8.167491087293763
12.472418,-1.1351025,8.346787486224656
0.4600944,23.856878,8.853871964321762
0.46606204,23.851961,8.537602002101044
0.45881283,23.857431,8.638272163982407
0.4668905,23.85471,8.721246399047171
-3.2705448,14.583929,9.455931955649724
-3.2951043,14.591454,7.443697499232712
-7.664557,-7.65871,9.397940008672036
-3.2732418,14.622302,9.229147988357855
-7.664564,-7.658674,9.508638306165729
-3.2471921,14.642492,8.070581074285707
-3.2948346,14.592927,9.10790539730952
-3.2946365,14.600162,9.602059991327964
-3.5381172,14.480873,8.309803919971486
13.794857,-8.522212,9.30102999566398
12.219393,-0.79901785,8.769551078621726
-3.3150003,14.640569,8.698970004336019
12.2139435,-0.79754835,8.638272163982407
12.442833,-1.0883008,8.920818753952375
12.442925,-1.0994213,8.638272163982407
-3.5063772,14.494714,8.142667503568731
0.462576,23.85578,8.55284196865778
5.3561254,23.238096,7.958607314841775
5.3560853,23.237177,8.309803919971486
12.097709,-0.5054158,8.585026652029182
13.786547,-8.511557,9.031517051446064
-3.5314116,14.481672,8.55284196865778
2.3870375,12.659044,7.431798275933005
2.3290713,12.48609,7.619788758288394
1.9801021,11.784615,7.638272163982407
1.9547184,11.809127,7.823908740944319
1.959309,11.7852125,7.1249387366083
1.9678625,11.860129,8.0
1.9985249,11.784003,7.823908740944319
1.9034039,11.765782,7.958607314841775
1.915941,11.776441,7.638272163982407
1.9087119,11.813797,7.67778070526608
2.3462172,12.448823,8.244125144327509
2.3467064,12.4641905,7.387216143280264
2.065608,11.904526,7.769551078621726
2.0388184,11.88924,7.958607314841775
2.022857,11.934376,6.795880017344075
2.0158567,11.932099,5.982966660701219
2.0486252,12.001197,6.366531544420414
3.1395175,15.21294,7.5376020021010435
3.1374831,15.262917,8.638272163982407
2.3884048,12.682778,8.337242168318426
2.3813536,12.668195,8.431798275933005
2.3419063,12.482346,8.366531544420413
2.327756,12.451888,8.259637310505756
2.311441,12.461651,8.537602002101044
2.3478134,12.421993,8.327902142064282
2.3465242,12.502154,8.259637310505756
2.319977,12.4386215,8.0
2.296512,12.431039,8.823908740944319
1.8988616,11.683369,7.769551078621726
1.9842858,11.781428,7.229147988357855
1.949337,11.804824,7.886056647693163
1.9390463,11.79431,9.0
1.9380968,11.827215,7.769551078621726
1.9720361,11.90198,8.119186407719209
1.9488612,11.857818,7.744727494896693
1.9972719,11.773089,8.356547323513812
1.9927404,11.826651,8.0
1.929241,11.774368,8.744727494896694
1.9435648,11.7778,7.920818753952375
1.9078578,11.770903,8.853871964321762
1.9676574,11.813774,8.387216143280265
1.9708072,11.816592,7.795880017344075
1.9095178,11.806563,7.602059991327962
1.92891,11.786583,7.468521082957745
1.9156911,11.797315,6.0655015487564325
1.9137417,11.804467,5.045757490560675
1.9133953,11.6858,7.397940008672037
1.8904772,11.700101,7.508638306165727
1.9360409,11.788211,7.0
1.9421391,11.785271,7.136677139879544
1.9437691,11.794243,6.366531544420414
1.9376874,11.805162,7.102372908709558
1.8981085,11.797921,6.958607314841775
1.9615148,11.801682,6.585026652029182
1.9577603,11.792172,6.638272163982407
1.975281,11.847646,7.107905397309519
3.6138597,15.9707365,6.0
4.03417,15.957579,6.0
5.782735,13.10185,6.0
7.828036,17.002317,7.522878745280337
7.8047132,17.036715,7.920818753952375
7.738353,11.633778,7.698970004336019
7.8362803,17.022427,8.744727494896694
7.769026,17.037691,9.0
7.7692266,17.04455,7.853871964321762
7.7829905,16.997234,9.0
7.803244,17.05969,8.267606240177031
5.8239565,13.075029,7.853871964321762
7.8302765,17.020504,8.795880017344075
8.703584,19.898914,8.853871964321762
7.7959547,17.037033,7.795880017344075
7.793646,17.045523,7.214670164989233
7.6525373,16.785778,6.896196279044043
7.750041,17.63039,9.522878745280336
6.328231,13.396467,9.366531544420411
0.21940665,10.54018,6.166852888087215
0.21048364,10.526149,6.690369832574102
0.2143652,10.541009,6.982966660701219
0.22156258,10.552646,7.698970004336019
0.23555197,10.530422,6.270025714300444
0.21793011,10.537329,6.653647025549361
0.21600206,10.532507,6.356547323513812
0.200725,10.542421,6.7594507517174005
0.33225098,10.003755,9.602059991327964
0.32082906,9.99906,9.522878745280336
0.33781132,10.006479,9.045757490560677
0.31799808,9.984471,8.698970004336019
0.32774982,9.985568,8.346787486224656
0.30921882,9.968921,9.69897000433602
0.31685996,9.975461,9.69897000433602
0.34297064,9.998263,9.30102999566398
0.3272656,9.986755,9.82390874094432
0.3210889,9.9841175,9.69897000433602
0.3179968,9.971718,9.096910013008056
0.31531057,9.973162,8.698970004336019
0.30671915,9.976426,9.187086643357144
0.3427,10.01222,8.769551078621726
0.31529564,9.989947,8.698970004336019
0.31743687,9.974136,9.022276394711152
0.32360178,9.983935,9.397940008672036
0.33362868,10.00497,8.366531544420413
0.23758814,10.543512,7.769551078621726
0.22553113,10.542909,6.7447274948966935
0.24747929,10.545385,7.619788758288394
0.41788313,10.301345,7.698970004336019
0.22316253,10.532709,8.698970004336019
0.4068119,10.264144,7.769551078621726
0.4195605,10.304075,7.522878745280337
0.4065305,10.266509,8.259637310505756
0.41685018,10.284412,6.449771646944906
0.41204214,10.307233,7.853871964321762
0.41874626,10.295968,7.397940008672037
0.41783723,10.270069,7.552841968657781
0.4393871,10.277658,8.200659450546418
0.46921447,10.423442,6.6777807052660805
0.45850164,10.39375,7.568636235841013
3.3049934,16.874344,6.0
3.3536475,17.186771,6.0
6.3367405,13.48594,6.0
6.1761475,13.327639,6.0
6.2953005,13.484373,7.744727494896693
6.2627873,13.431714,6.275724130399211
6.233479,13.395223,7.1249387366083
6.149145,13.330283,7.795880017344075
6.209122,13.386089,6.920818753952375
6.16405,13.30283,7.1938200260161125
6.221373,13.411958,6.698970004336019
6.1424026,13.310362,6.886056647693163
6.3227735,13.400969,9.366531544420411
7.7494574,17.63586,9.522878745280336
6.807562,14.817777,5.7447274948966935
-1.1297652,10.645789,7.119186407719209
0.60357606,10.729041,9.113509274827518
6.285587,13.505444,7.853871964321762
6.343116,13.499027,6.7447274948966935
3.7952008,17.806934,6.590066876668706
3.797273,17.813238,6.0
3.8307607,17.709814,6.0
3.7239144,17.283522,6.815308569182402
3.9260576,17.709509,7.619788758288394
3.8245077,17.760122,7.853871964321762
3.8129902,17.88757,6.583359492661719
3.856838,17.829697,7.698970004336019
3.862695,17.678663,6.447331783887806
3.8054495,17.82653,6.46344155742847
4.1289825,17.163523,7.031517051446065
4.137068,17.211176,7.387216143280264
4.174082,17.217337,7.950781977329818
3.8387668,17.270515,6.809668301829708
3.8826103,17.35595,6.0
16.509604,-6.3822594,8.568636235841012
2.0008156,14.099009,8.698970004336019
2.689855,14.545161,8.698970004336019
2.6184309,14.50379,8.397940008672037
2.5208511,14.029499,8.301029995663981
2.5514457,14.005941,8.301029995663981
2.550344,14.196097,8.301029995663981
2.5116382,14.088219,8.221848749616356
2.535186,14.02904,8.221848749616356
2.4506428,14.168666,8.221848749616356
2.519466,14.029173,8.154901959985743
2.3884082,14.073241,8.154901959985743
2.524361,14.054524,8.045757490560675
2.4343057,14.148747,8.045757490560675
2.3788602,14.021741,7.958607314841775
2.5506296,14.016258,7.853871964321762
2.4347253,14.165015,7.769551078621726
2.5099142,14.222883,7.769551078621726
2.3651917,14.11899,7.744727494896693
2.5063274,14.027011,7.721246399047171
2.3727934,14.025829,7.67778070526608
2.3930464,14.078161,7.602059991327962
2.5991526,14.495398,7.585026652029182
2.5192873,14.062671,7.568636235841013
2.5205212,14.034709,7.508638306165727
2.5237117,13.991858,7.468521082957745
2.5931082,14.481785,7.376750709602099
2.5250413,14.028427,7.337242168318426
2.3725314,14.0052,6.889410289700751
2.5748572,14.366779,5.522878745280337
2.460313,14.206044,7.920818753952375
3.372904,17.117123,5.0
