PC1,PC2,pKi
-5.441560249408609,7.556401387412889,7.849857838151442
-5.406663410559128,7.7789799324476885,7.599980364934842
-5.4066814287877305,7.779014190701336,7.489991487059766
-3.635863793571615,7.1393610949857305,5.7299993321845495
-3.6384071013808565,7.144196713732999,5.540000226349733
-5.186585532857201,7.149275604574309,9.840132152907431
-5.186611229986959,7.149324462806079,7.980053318321158
-5.302063505667652,7.785227464320572,5.990001269951939
-5.299783502911757,7.780892470329606,6.970007824622153
-3.2638474052833035,6.466688460480401,7.789949150124863
-3.2638771702023788,6.466745052844158,7.550059011226662
-4.814767130981638,8.161227515884514,6.9399824574684
-4.814618132176874,8.160944222839522,7.26003230324049
-5.471417109188342,7.629562110898102,7.639974910810602
-5.4714547135300835,7.629633608441278,7.419987887470576
-5.35318360011513,7.77986042156377,7.299988937677887
-5.353157941560308,7.779811636674945,7.400007822415902
-5.192776322859584,7.78256302380664,6.859995049380551
-5.192644595671742,7.782312569474396,7.070019409484486
-5.460179730314401,7.778168858881465,7.830031826003108
-5.460221615229788,7.7782484951257835,7.50003813440381
-3.8590737030521205,4.387040884836812,6.610001577392667
-4.279050217806403,4.753203408667114,6.659992382003327
-3.859286885574519,4.387446211080907,6.480001470881152
-4.494606196107993,4.721285548863801,5.990001269951939
-5.186669490585246,7.149435234314067,7.470056598341331
-6.051647526063961,5.479899403017208,5.149999867728904
-4.282732158205503,4.760203921918226,5.770000934050708
-6.080370697857447,5.534511081360315,4.730000031873875
-3.875680437382711,4.418615449098459,5.159999981744464
-6.054257804941121,5.484862354582933,5.089999741487069
-4.541715725838376,4.810855409150414,4.70000006855703
-4.498310883276354,4.728329310794239,5.59999938302362
-6.039473524840353,5.456752842332598,5.660000322371772
-3.884522758634519,4.435427450484727,4.97999981255505
-4.283587028581918,4.761829296245179,5.689999562814496
-4.279075876361222,4.753252193555939,6.639993867770902
-4.520633701534904,4.770771927480609,4.939999856829448
-4.243897818789301,3.915436120519036,9.920818753952377
-1.327372683019294,1.0280619233968409,8.397940008672037
-2.54477232348835,6.362579705670679,9.309803919971486
-3.4227327676295296,7.057212256152421,9.236572006437065
-4.1707741344341684,7.306432667826668,7.221848749616356
-6.792494872130023,9.97636316153925,9.221848749616356
-3.124811400676192,6.771652301658505,8.638272163982407
-2.4365845730345095,6.303646552243679,6.94692155651658
-2.548157966054096,6.470338870821975,7.397940008672037
-2.8901177227491255,8.256365442392749,7.522878745280337
-2.28844368341496,5.609618838098212,8.67778070526608
-2.204192262050387,5.006581659444559,6.301029995663981
-4.308666097692079,7.1161785548423,8.356547323513812
-1.327372683019294,1.0280619233968409,8.397940008672037
1.7757067157496322,1.553074349977467,8.330032630091496
1.642189066459117,-0.008921856392764906,6.488116639021126
4.230692294670165,2.3297043173941034,7.519993057042849
2.807379289246859,1.3873027249477548,8.880084589742008
2.8073505148326166,1.387357434053921,7.890084136976206
4.299961265142131,1.8975035156362838,8.240030142445693
6.966477366310843,5.427192886034781,7.840132152907433
-3.9344422210385837,4.0871420835992,6.301029995663981
4.590920190332531,4.513351525811334,8.720105019988361
-0.6459737135445814,0.9750151900683045,7.397940008672037
0.5663873259580349,-1.3432532363290035,6.958607314841775
3.419390488467924,1.5650207137272558,6.790002703917631
1.2315695752302673,0.1898327332789434,7.187086643357144
-5.846355459863809,6.0679144524622135,7.376750709602099
3.0979602713225924,2.2342576255159363,9.299988937677888
4.640303747221782,2.0978889916227454,6.669992299127241
4.651988578874422,2.349305749609773,7.119987161633229
6.126914108657169,3.708507674820912,8.400007822415901
3.852009530863158,2.134644187031364,7.280006173632396
7.8723209863321575,5.9195351115751205,8.910094888560602
5.924136899356167,6.119770784576961,8.61996975203217
2.6949727429979045,1.2810459010449482,8.639974910810603
4.217640673616894,4.115604751376139,8.15002808767115
4.94423846626639,4.019250853393836,6.770011163455189
-5.096786805091012,6.6053466956698434,7.251811972993799
3.8400769651113693,3.8172125411301034,7.770062314092066
4.093218419899357,2.2105382833624416,8.33998877871067
-5.0321072450018685,6.754905477630495,7.055517327849832
2.2868037056026145,5.857490372091444,8.33998877871067
4.908744610757466,0.26599134888867476,6.540004743952609
3.839921545446136,3.8175080422268097,7.100015437450609
-5.244278827725647,7.404896367945986,6.3979400086720375
4.004330692753643,2.33954966097097,8.599980364934842
3.9035658488061866,2.5561492483703563,8.18996921359416
0.740552324301878,-1.2092767684617027,6.508638306165727
2.789689558429967,0.7473245695920845,7.519993057042849
-2.4582013803028224,1.8423235732799714,7.580044251510242
4.024241262339915,2.2686166378517405,8.400007822415901
6.437706653877737,5.234244829301053,7.630042392653947
4.548407218879699,3.8898020309090535,7.99012436628784
4.453965190344248,2.7634581751551033,7.689944262249108
1.0983761067622737,-0.9149546722412136,6.036212172654444
4.029977066335765,1.8881581408720651,7.360015751958412
2.9662255340203507,1.0802982989990186,7.36997914888659
4.934961178041186,2.1112059156404577,7.53003079050004
-6.792494872130023,9.97636316153925,9.221848749616356
3.9035597365452133,2.5561608696784988,8.049976093476673
4.311750084507643,1.5619843556102775,6.879985747921933
4.548409981342925,3.889796778607735,8.040005161671584
1.2316193493424308,0.18973809721914944,7.346787486224656
0.5032250999005133,-1.5321428295350377,6.187086643357144
3.986495170676704,2.096854439146569,7.92009553233328
4.944507644664973,4.018739061582473,7.209996479609511
7.7354099269300916,4.169558216205302,8.680061560019691
4.004332091406194,2.33954700169769,8.709965388637482
3.7924121996469204,1.8743518113271713,7.540004743952609
4.090413881965134,2.4609203243272835,8.070019409484486
1.172351498397819,0.23851509831645956,7.187086643357144
4.454012876432406,2.7633675090780176,8.899974269892137
3.3831398668149215,1.837953488758427,7.560036064079095
5.885826323569479,5.254895065018881,7.830031826003108
1.4467010947518748,-0.01915985058774554,6.721246399047171
6.059302260202128,1.9436394820053726,8.059981844992336
5.885619935213391,5.255287473440815,7.010016541698601
6.96623409533764,5.427655419777021,6.950007143079858
-3.168282551492702,5.453162907628743,6.301029995663981
1.3589653098557595,0.03975829641760112,6.2441251443275085
6.437631345646036,5.234388013659522,7.270025714300444
4.856909130413748,2.1585592942287937,7.639974910810602
4.004332999783741,2.339545274589598,8.79997073344623
2.966320839001617,1.0801170946035283,8.36001575195841
-0.6160380168709604,1.251978731727409,7.318758762624412
3.3940212341446565,0.4961707834082865,6.919987152892072
-5.7681076387394254,5.699840665810327,8.397940008672037
-5.656758141009022,6.27465445119075,7.619788758288394
-0.43885902587720443,1.9419025214683392,8.00436480540245
-0.041636066322824766,1.3373302523814699,9.481486060122112
-0.04163603197868812,1.3373301870825889,9.500038134403807
-5.48365765229173,8.977218879785639,7.00436480540245
-4.551355001575956,7.507198209859887,7.366531544420414
-0.17120388585011734,1.9458180645211056,7.494850021680094
-4.188247183177209,8.695914242912695,8.154901959985743
-4.827567283675552,7.790147359048305,7.346787486224656
-0.3853117715112215,1.9426547787233992,8.10790539730952
-0.833249771314829,-0.1280931519797978,6.386158178123931
-0.4924212124768362,1.9411786550312162,7.744727494896693
-1.265118567937915,-1.1983762077618758,7.107905397309519
-4.630598957036863,8.53742418335843,7.292429823902063
-0.848543706493851,1.799965930171869,7.045757490560675
-4.884683350295191,9.164673832542741,8.301029995663981
-4.837415130009654,8.618517651864147,8.0
-5.599340969281554,8.74484398913732,6.42021640338319
-4.177073067199829,8.844641273328051,7.614393726401688
-0.6599684010090336,0.7636450171063967,8.443697499232712
0.4624085392055473,2.1242637943914784,9.299988937677888
-6.564384186646197,9.331625258306747,8.259637310505756
-5.388818856255572,7.629405239602297,7.657577319177793
0.17018293603654805,2.255254515004316,9.1249387366083
0.17018282578689,2.255254724623189,9.100015437450608
-1.247723235752006,0.4915942352101131,7.468521082957745
-0.7835794384831284,1.9489833938705,8.119186407719209
-4.866166304512229,8.943101122085215,7.341988603342887
-3.9120539106102257,7.965129162266773,8.221848749616356
-0.07251609439658303,1.533592902838294,8.700057099977233
-0.6140813515624904,1.5382323793771329,6.422508200162775
-5.275142501913228,8.0895034218564,7.769551078621726
-0.2782381679063647,1.9441990403786344,7.920818753952375
-4.571459963880962,8.390185717389546,7.688246138944246
-0.5459831502059075,1.9404543154137956,7.585026652029182
-6.545984110026819,9.110274942589736,7.031517051446065
-4.798989071063195,7.719417741303127,6.259637310505756
-1.068975516940532,-0.5591748778212505,6.441291429466834
-5.617041719625025,8.96486466821423,7.939302159646388
-0.8697874363696588,0.20532012056555235,6.72584215073632
-0.8371398829888347,1.9482562151712837,7.823908740944319
-5.37407792678225,8.546767068198754,7.978810700930062
-5.09213669731753,6.415801813918645,8.602059991327963
0.1712243589862079,2.1321178802577796,9.275724130399212
0.1712244306609295,2.1321177439818535,9.299988937677888
-5.3628955980763635,8.695478483664257,7.610833915635467
-1.4888461136144036,0.2813221712806579,7.721246399047171
-1.0292011919803807,-0.7676588307506285,7.301029995663981
-4.927930338015126,8.310040139275161,7.376750709602099
-5.038217825561028,8.487466590026118,8.070581074285707
-0.4164967961727485,-0.03811068340016758,5.94692155651658
-5.6282526684454055,8.816207668483116,8.045757490560675
0.14034606056284807,2.328377242111526,8.823908740944319
0.14034584902287076,2.328377644314779,8.79997073344623
-0.04267960467225196,1.460470909160548,8.853871964321762
-0.0426792537647616,1.4604702419763267,8.899974269892137
-4.895929140994086,9.016083078053482,7.782516055786093
-0.9045362693639066,1.5446999106915327,7.070581074285707
1.0911920048145805,0.8095894104467944,10.040958607678906
1.09119198241623,0.8095894530330212,10.0
1.3823761258027265,0.8017354371974044,10.065501548756432
1.3823761421535223,0.8017354061094588,10.100015437450608
-1.1459602806048945,1.3350003949238278,6.718966632752273
-0.5573396883043681,1.7920741261575766,7.086186147616283
-6.5756287329922865,9.183032137915994,7.782516055786093
-1.1268788943647188,0.8960915958842135,8.744727494896694
-0.7808978561281218,0.3593094840945434,7.154901959985743
-3.1339729537077545,4.586032081987144,9.4000078224159
-4.17402187275627,8.130926921002063,7.0
-4.22112164604877,8.044629488950855,8.53003079050004
-4.601410692469708,3.959758847731859,7.599980364934842
-4.984174078766457,9.61635047460419,8.230032198670557
-3.9976838117656457,9.188819669092924,7.580044251510242
-4.1986600582774045,8.17777177059988,5.0
-4.995383449747481,9.46769047490998,8.560036064079094
-4.877092986646426,9.61788049826423,8.15002808767115
-4.718825973815579,9.624652408491992,6.020001176026261
-4.204543114006626,9.26999513974445,8.580044251510243
-4.561530599669754,8.491931254041992,8.119987161633228
-2.630590884406134,4.905176731351911,7.700057099977233
-4.93062826038361,9.617105462109574,8.36001575195841
-4.823566142155134,9.618671561035605,7.880084589742009
-3.134220833514872,4.586503378555341,7.0
-4.243897833472662,3.9154361484366738,9.899974269892136
-3.938591232969336,9.041669451249795,7.840132152907433
-4.102903440026341,8.19495689547311,7.439973751087107
-4.04940469053266,8.19580137556844,7.270025714300444
-3.9423335258593,8.197350274390605,7.230032198670558
-4.965672194178062,9.39480659029048,7.280006173632396
-4.601356045471962,3.959654946801811,8.500038134403809
-4.209925701634501,8.1933150167222,7.940058111938045
-5.369340608688288,10.289113757829446,8.680061560019691
-4.156383026486838,8.19407598049476,7.950007143079858
-4.8117563172032005,7.402334959542575,8.299988937677888
-4.590037681744561,9.23212193030994,8.709965388637482
-4.031506303296915,4.582944539555937,5.300000202445418
-3.1339729584362948,4.586032090977571,9.397940008672036
-4.063264264485968,4.05000586516084,9.744727494896694
-6.270684734132247,9.306891701042549,7.899974269892137
-4.714265995283231,5.473700265873005,4.0
-5.132349677790881,8.820094606431587,7.853871964321762
-5.028754757420065,7.253718228517198,8.154901959985743
-6.79249400406951,9.976361511086367,9.599980364934842
-6.983947302305616,10.23121392092426,8.500038134403809
-6.587881567042811,9.883430068515862,9.299988937677888
-6.6625275701917825,10.432758733905194,8.100015437450608
-5.5321998520732585,9.98552903155456,7.920818753952375
-4.135632882240172,9.585708549593065,8.050609993355087
-4.1356305005489045,9.585704021257603,8.100015437450608
-2.1548811789526208,8.218655400795724,7.886056647693163
-4.23830513713628,9.74430390388989,7.397940008672037
0.9513369951354308,9.165642695236935,6.3872161432802645
-3.650022940055742,9.847246557572802,9.096910013008056
-3.6500229258701204,9.847246530601526,9.100015437450608
-3.9993409067748544,9.51738366114561,8.318758762624412
-2.9839113765364442,9.139905243294159,9.309803919971486
-2.9839114044099486,9.139905296290355,9.299988937677888
-4.091948778863904,9.565657022018746,7.045757490560675
-4.162178439573935,9.940875071542774,7.698970004336019
-2.6355136176735936,8.877823011327198,8.142667503568731
-2.635515466781862,8.877826527056826,8.100015437450608
-3.0203471622577673,9.805205637002471,8.920818753952375
-3.020347309091397,9.805205916178844,8.899974269892137
-2.5226122110972433,6.220944003698194,7.346787486224656
-3.9654251051683866,7.367482569257709,7.259637310505756
-3.258304143810496,10.640461118942271,8.318758762624412
-3.2583046714160835,10.640462122084505,8.299988937677888
-6.792494872130023,9.97636316153925,9.221848749616356
-1.4575600498132095,10.582996037713798,7.244125144327507
-2.759089542607621,9.981581450186921,6.488116639021126
-3.0127481349882066,11.180647341100652,8.602059991327963
-3.0127481648526744,11.18064739788229,8.599980364934842
-1.7630003582290048,8.704440406514273,7.769551078621726
-4.41868838225018,9.872974431708336,7.275724130399211
-4.418681214778029,9.872960804115726,7.299988937677887
-4.118105077043766,10.25561727876777,7.494850021680094
-4.031658010024685,9.916649839791578,7.744727494896693
-3.059475122190355,11.262994836623472,8.585026652029182
-3.0594749031842614,11.262994420224805,8.599980364934842
-2.8873010571233917,7.729722993790515,8.229147988357855
-3.3344512479641457,11.968571550513238,6.913640169325252
-2.473820154635771,6.301838931837917,7.42021640338319
-3.124811400676192,6.771652301658505,8.638272163982407
-2.7355900960570216,8.757265302305578,9.050609993355089
-2.7355898578878954,8.757264849472033,9.100015437450608
-4.219122816068176,5.928486553897225,7.920818753952375
-1.501082880952927,10.475018156934139,8.958607314841775
-1.501083276657119,10.475018909290814,8.899974269892137
-3.923213698870985,9.746363099377433,8.657577319177793
-3.9232131886863377,9.74636212935782,8.700057099977233
-3.3523628621386443,10.895760999548111,8.721246399047171
-3.352363098565677,10.895761449069395,8.700057099977233
-3.3832344702699646,10.969689337303228,7.568636235841013
-3.0015421635790407,11.329313804437746,8.154901959985743
-4.058843160515922,9.98455417696636,7.920818753952375
-4.058844628852233,9.984556968730125,7.899974269892137
-2.2288350779877675,7.806462872709856,7.769551078621726
-2.2288322159763188,7.806457431136418,7.79997073344623
-4.423923766482224,10.78322421415018,7.040958607678906
-4.423894972158337,10.783169467189593,7.100015437450609
-1.327372683019294,1.0280619233968409,8.397940008672037
-3.4189914279809384,10.225392760855971,9.130768280269024
-3.418991563117653,10.225393017792875,9.100015437450608
-2.7203452155266685,8.447936837333838,7.309803919971486
-2.1176859124579326,3.662834385527029,7.199970640755866
-2.061962973982224,5.091815079479899,7.400007822415902
-3.8705567206649327,5.633553903960476,9.299988937677888
-5.048491009112106,5.868477993247705,7.700057099977233
-3.3964246543568932,4.258446958885028,8.199970640755867
-2.880602699679716,4.368807502774545,9.0
-4.05861083100873,4.60387199033464,7.299988937677887
-2.6021680811445904,3.3486609464621147,8.199970640755867
-2.749768104365781,4.4275767011055045,7.79997073344623
-3.9277715818153087,4.66263234019401,7.199970640755866
-2.4701467229489706,3.6783767927060937,7.299988937677887
-2.129087005229701,4.389580252492474,7.199970640755866
-3.307064724576183,4.624586917420036,7.0
-1.8531108635380986,3.4085943617806422,7.199970640755866
-1.7416627206527482,3.4308178976301393,7.79997073344623
-2.9199035957302404,3.666324903405829,6.799998134593398
-1.3571479370229733,2.02751584265606,7.50003813440381
-2.198766092216767,4.248363343401515,7.299988937677887
-3.376724922287684,4.483334093944384,7.100015437450609
-1.9199254675233592,3.5006478962360252,6.399996913372259
-2.3972604315481405,4.411945194076145,8.0
-3.404764286825117,4.5295043257580065,7.400007822415902
-1.0877881016234472,-6.829590545857319,9.2839966563652
-1.0877881135692338,-6.829590523144664,9.280006173632396
-1.0877981808811588,-6.829571382055207,8.34008379993015
-1.0877981833698664,-6.829571377323408,8.33998877871067
0.2201271506998094,-6.147659597723714,9.67778070526608
0.2201271651343024,-6.147659625168169,9.689944262249108
0.22011336327074,-6.14763338353515,8.24033215531037
0.22011335331591791,-6.147633364607937,8.240030142445693
1.9723884673744103,-2.4688515722715563,9.389978975335854
1.9723853500217656,-2.4688456452151315,8.779891911959945
1.9723853500217656,-2.4688456452151315,8.779891911959945
-1.5251712187358266,-1.3334785622288867,6.3872161432802645
-1.089580544148686,-1.0799864018405794,8.221848749616356
-1.8049211302080974,-7.643647602338874,9.346787486224656
-1.8049211219953676,-7.64364761795382,9.349984047528162
-1.8049233700431435,-7.643643343716184,8.869666231504993
-0.7444251156188335,-1.38216013740837,8.167491087293763
-1.3767327754370782,-0.42751580184858873,8.537602002101044
-0.6603336324830785,-2.4981077763172563,7.886056647693163
-0.32562028070356763,-2.71305607586871,7.552841968657781
-0.3125897898683727,-2.924636104426221,7.744727494896693
-0.5470784655634557,-2.8470235767653214,7.619788758288394
-0.4344154447421236,-2.242612313495852,6.490797477668897
-0.1825766425546754,-2.293069572093762,6.522878745280337
0.36917218532722945,-3.0632604381043613,8.522878745280337
0.06122106897272355,-2.724685237690346,7.2839966563652
-0.6229341551787556,-4.005482312138761,8.318758762624412
0.28477045233780274,-3.4719285826993045,7.481486060122112
-0.5045400447816121,-4.483430380033519,8.958607314841775
1.2582233038229844,-3.9479939153245835,6.958607314841775
0.5158262713415075,-3.07724979190185,8.744727494896694
-1.3273975700753762,1.0281092414267374,7.853871964321762
-2.545005042349773,6.363022176568245,7.026872146400302
-6.792494872130023,9.97636316153925,9.221848749616356
1.2745360606322058,1.680819985976544,9.42021640338319
-1.4721406313806982,-0.7425501247101339,6.199970640755866
1.008126401314884,-0.720412734539705,8.698970004336019
-1.8049233675544372,-7.643643348447985,8.869988050328097
-1.8049217274974434,-7.643646466706156,9.161150909262744
-1.8049217319771136,-7.643646458188912,9.160019442321657
-1.8049264062639854,-7.643637570916534,8.590066876668706
-1.8049264062639854,-7.643637570916534,8.590066876668706
0.6315901668196241,-6.258558965918035,9.292429823902063
0.6315901596023769,-6.2585589521958065,9.289967300934247
0.6315865581964925,-6.258552104803701,8.707743928643524
0.631586583083549,-6.258552152121729,8.709965388637482
0.6413000530655429,0.4341840368292835,9.69897000433602
0.21785298466604952,-6.859349871125844,10.0
0.21785298466604952,-6.859349871125844,10.0
0.21785181497441297,-6.859347647178436,9.244125144327509
0.2178518015354032,-6.859347621626701,9.240030142445692
0.01662790065929165,-6.533127475532883,9.568636235841012
0.016627902650256602,-6.533127479318326,9.56992494444806
0.016626083904198046,-6.533124021316701,9.0
0.016626083904198046,-6.533124021316701,9.0
-1.0401932249232007,-6.10705148724917,9.721246399047171
-1.0401971769877072,-6.107043973146023,8.750068243365805
-1.0401946683724534,-6.107048742803435,9.113509274827518
-1.0401946838024279,-6.1070487134662566,9.110026361596004
0.16500359479417231,-6.572535294213451,9.455931955649724
0.16500358284838607,-6.5725352715007945,9.45001638884031
0.16500185270024753,-6.57253198195136,8.978810700930062
0.16500186016636378,-6.5725319961467665,8.980053318321158
-0.43085456619480217,-6.077224809821007,9.721246399047171
-0.43085457863832927,-6.0772247861619935,9.709965388637482
-0.4308557109993812,-6.0772226331916315,9.187086643357144
-0.43085570029794695,-6.077222653538384,9.18996921359416
0.08420458793214136,-6.781412301842649,10.045757490560677
0.08420460010191254,-6.781412324981159,10.070019409484486
0.08420346801461852,-6.781410172531301,9.267606240177033
0.08420347548073602,-6.781410186726708,9.270025714300443
-0.9140851422406031,-6.331311951150491,9.657577319177792
-0.9140851392541564,-6.331311956828656,9.659952682338607
-0.9140858888522849,-6.331310531609594,9.2839966563652
-0.9140859007980715,-6.331310508896943,9.280006173632396
-0.897829552167777,-6.395343608563222,10.096910013008056
-0.8978295600818605,-6.39534359351609,10.079981083971084
-0.8978303734406274,-6.395342047068237,9.387216143280265
-0.8978303669699926,-6.395342059370924,9.389978975335854
-1.1797628709610941,-5.745815167589439,9.602059991327964
-1.1797628597619192,-5.745815188882553,9.609948503541013
-1.1797673257441335,-5.745806697662088,8.6903698325741
-1.1797673307215442,-5.74580668819848,8.689944262249108
-1.1275522874018788,-6.145392377404872,9.356547323513812
-1.1275522786914087,-6.1453923939661825,9.36001575195841
-1.1275546765592623,-6.145387834874,8.853871964321762
-1.1275547089124356,-6.1453877733605635,8.849857838151442
-1.0718284641118518,-6.692996991574591,9.309803919971486
-1.0718284636141115,-6.692996992520949,9.309981219211304
-1.0718329935560595,-6.692988379693149,8.636388020107855
-1.0718278148085592,-6.692998226101991,9.639974910810604
-0.5828491773320158,-6.137132800954611,9.638272163982409
-0.5828491750921818,-6.137132805213233,9.639974910810604
-0.5828510936353345,-6.137129157466308,9.0
-0.5828510936353345,-6.137129157466308,9.0
-0.44594135378884175,-6.63197453934294,9.67778070526608
-0.44594133935434893,-6.631974566787394,9.689944262249108
-0.4459426230287017,-6.631972126123413,9.142667503568733
-0.4459426339790062,-6.631972105303483,9.14002155835798
-1.5224908687213725,-6.833844045894049,9.05551732784983
-1.5224908463230213,-6.833844088480277,9.059981844992336
-1.5224969909371682,-6.833832405658694,8.476253533188435
-1.5224969187647046,-6.833832542880981,8.480040819247932
-1.5698282673106927,-7.340745001819576,9.568636235841012
-1.5698282653197277,-7.340745005605016,9.56992494444806
-1.5698298600822815,-7.340741973465661,9.040958607678906
-1.569829865059693,-7.340741964002056,9.040005161671584
-0.47584437142984864,-6.3751258389173096,9.585026652029182
-0.4758443788959678,-6.375125824721901,9.580044251510245
-0.4758471090060195,-6.3751206339340225,8.866461091629782
-0.47584708163025774,-6.3751206859838545,8.869988050328097
-1.3275419150006516,1.0283836860001387,7.142667503568732
-1.3275430100311187,1.028385767993454,7.140021558357979
-1.3273717621982182,1.0280601726297347,8.440093374963887
-1.327371764686924,1.0280601773615379,8.439973751087107
-2.5449278924759198,6.362875490675567,7.200659450546418
-2.5449281413464795,6.362875963855863,7.199970640755866
-2.544772373262463,6.362579800306742,9.292429823902063
-2.5447723804797087,6.362579814028969,9.289967300934247
-4.2439028708616835,3.9154457260791045,8.667561540084394
-4.243902840997217,3.915445669297468,8.669992299127241
-4.243897719241077,3.9154359312469174,10.096910013008056
-4.243897717822514,3.9154359285497886,10.100015437450608
4.452124593450538,2.766957722010209,6.119186407719209
4.452128127412502,2.766951002849964,6.119998611678231
4.454009787948747,2.763373381245528,8.602059991327963
4.454009758084278,2.763373438027164,8.599980364934842
13.68839619411072,4.417656779436848,7.031517051446065
13.688395372837874,4.417658340931837,7.029978734171634
13.688625876751303,4.417220081338931,9.148741651280924
13.688625881977591,4.417220071402146,9.15002808767115
1.9723884609037758,-2.468851559968868,9.387216143280265
-0.7373662853486568,-6.7402741468916725,9.67778070526608
-0.7373662948057369,-6.740274128910817,9.66999229912724
-0.7373700681811807,-6.740266954551128,8.761953896871205
-0.737370088090826,-6.740266916696706,8.759950227887352
-0.0927388959803508,-6.292512799832362,9.2839966563652
-0.09273890792613718,-6.292512777119708,9.280006173632396
-0.09274429647152085,-6.292502531819874,8.570247719997592
-0.09274430144893143,-6.292502522356268,8.569924944448061
-2.6549843671455413,1.7870095046776133,4.600000074606178
-0.33765057078556665,-0.49511165167848525,5.700000503883016
-0.15992794071246214,-0.45688277111913667,5.499999678657065
-0.9329055001072412,0.4559946122495247,5.59999938302362
-2.283511590654612,1.8723436328597474,5.300000202445418
-0.2195498044754102,-0.6169055683983482,5.200000237109354
-0.895797911593729,-0.15506648976306306,5.800000874803203
-0.7603171000641193,-0.6554717371784285,5.499999678657065
-0.8483126287635537,-0.16430480944577416,5.40000018605658
0.05365840317141414,0.2893779685998103,7.720105019988362
-0.08078832878065288,-0.4269434435264815,8.550059011226661
-1.8647918099267136,-6.59011725056296,9.349984047528162
0.16333726233355395,1.9726779137027945,9.059981844992336
-1.810801904364966,-0.5799110136752252,5.0
-0.714604054590695,-2.200676273560485,5.369999510099088
-0.47787159562865394,-1.9323218969776503,7.090016305060156
-0.5161263233602951,-1.257172816971449,6.970007824622153
0.09399252897607321,-2.302045135970034,7.550059011226662
0.1451935755976289,-1.5137794844466275,6.119998611678231
-0.13866726753400632,-1.4759996450212685,7.819874124835946
0.4037889205774517,-1.9805014806589658,7.179995693191682
0.42211922257639367,-3.2119739446893316,7.890084136976206
0.48128881942359386,-3.2605641342046083,7.489991487059766
-0.180991719532674,-2.0996212707555455,5.269999835325842
0.18707297205171597,0.005472261447941788,7.599980364934842
-0.21602334581684807,-1.587741431188608,8.51999305704285
0.11453966658622716,-1.5955333200792376,8.910094888560602
-0.09092504462576938,-0.8250202968733852,8.830031826003108
0.9476504023352578,-1.891577029053752,8.709965388637482
1.0068717617704022,-1.9402656353394117,9.199970640755865
1.0311739372000575,-1.970646915059058,8.770062314092065
1.4181345659780322,-2.1402433629613307,8.669992299127241
0.9794497833613413,-1.6682026717449616,8.849857838151442
1.100425417127626,-1.3852549194072448,9.0
1.9915417734193932,-1.0662176394757137,8.840132152907433
0.24653371308200947,-1.318650812311295,8.789949150124862
0.12366084983533367,-0.9066880723383313,8.260032303240491
-0.07647970558603652,-0.471024592001021,8.64994590642097
1.178630309651794,-1.6298751854547704,9.13000599987826
1.4998238184418833,-1.9436504320117116,8.700057099977233
1.4385809645040437,-1.4994317680608222,8.700057099977233
1.8225628818745347,-1.7426602131135593,9.0
0.021758333993639117,-1.8225213746064228,8.940058111938045
-1.327434502466601,1.0281794613831046,7.540004743952609
-1.8049211302080974,-7.643647602338874,9.346787486224656
-1.8049230713984716,-7.643643911532541,8.910094888560602
-1.9585267881430077,-4.802797550186474,9.508638306165729
-1.9585281818181484,-4.802794900376799,9.060480747381382
-2.898748797472551,-5.048383740170729,9.130768280269024
-2.898752231886288,-5.0483772102826014,8.67366413907125
-0.5223888676387873,-5.519025470093814,9.130768280269024
-0.5223928993418708,-5.519017804572971,8.627087997029893
-1.8644373421168483,-6.061649182403464,9.397940008672036
-1.8644392833072239,-6.061645491597133,8.928117992693874
-2.393835584315801,-5.205619040267959,9.508638306165729
-2.393838744971925,-5.205613030878163,8.801342913045577
-1.1323884620513935,-5.897770584637981,8.98296666070122
-1.13239572907177,-5.897756767773252,8.402304814074487
-1.5536366713954377,-5.355570866898943,9.537602002101044
-1.553637940635297,-5.355568453679418,9.096910013008056
-1.3785688421771032,-5.031723150578098,8.913640169325252
-1.3785758105528059,-5.031709901529727,8.39577394691553
-1.9315589831979354,-5.751721394518835,9.161150909262744
-1.9315635126421433,-5.751712782637396,8.600326278518962
-1.576393531453507,-5.176396980093425,9.481486060122112
-1.5763941536299093,-5.176395797142676,9.236572006437065
-1.635751590105687,-4.789525243641527,9.075720713938118
-1.6357576376603165,-4.78951374536026,8.485452247339714
-1.8937900714071447,-5.360045629022872,9.721246399047171
-1.8937912908728924,-5.360043310439407,9.167491087293763
-2.0410803276171583,-5.36706369592124,9.366531544420411
-2.041086001865945,-5.3670529074104225,8.567030709125595
-2.367810341718885,-4.9089936639567675,9.148741651280924
-2.3678157422100528,-4.908983395944277,8.540607512240769
-1.3686432785384768,-6.0353777894729195,9.886056647693165
-1.3686439504889907,-6.035376511886112,9.397940008672036
-0.9807875021763214,-6.0764834893208945,9.130768280269024
-0.9807904388489382,-6.076477905793368,8.71669877129645
-2.2046146221117233,-6.511013749316332,9.468521082957745
-2.2046173099137794,-6.511008638969101,8.847711655616944
-3.2708681140862477,-4.607020793221989,9.522878745280336
-3.2708703290342376,-4.607016581917327,8.924453038607469
-1.825278496778475,-5.578417015683421,9.657577319177792
-1.825280114437121,-5.578413940011478,9.060480747381382
-1.626159506118699,-6.840436393490925,9.568636235841012
-1.626162193920756,-6.840431283143697,8.869666231504993
-1.6822751942714746,-6.145951282945693,9.537602002101044
-1.6822781309440922,-6.145945699418166,8.832682665251824
