tSNE1,tSNE2,pKi
95.1074,-1.2137249,8.698970004336019
94.32946,-0.29413402,8.397940008672037
95.86776,-1.3193624,8.301029995663981
96.06692,-2.0402515,8.221848749616356
97.951,0.08427431,8.045757490560675
97.06412,-3.4904099,8.096910013008056
98.87531,-2.1391454,8.698970004336019
97.20998,-1.7053009,8.698970004336019
98.331154,-4.9985256,8.154901959985743
95.50152,2.018715,7.481486060122112
63.008896,-7.173235,8.522878745280337
62.26564,-6.5569997,8.522878745280337
42.343037,7.055282,8.154901959985743
39.46331,8.309333,7.886056647693163
36.31656,7.1825037,8.522878745280337
37.57069,5.632733,8.698970004336019
59.032616,-5.303188,8.522878745280337
33.618706,-1.0076342,9.0
64.10596,-5.9206824,7.958607314841775
63.09954,-7.8510966,9.0
64.45664,-8.885922,7.638272163982407
63.430412,-7.725042,8.698970004336019
91.62796,1.6292354,7.1938200260161125
91.29236,-9.569068,8.698970004336019
62.39893,-8.357116,8.154901959985743
34.151527,-3.7787163,7.0655015487564325
96.01767,0.052643675,6.436518914605589
94.649284,-1.9705708,7.040958607678906
95.1074,-1.2137249,8.698970004336019
94.32946,-0.29413402,8.397940008672037
95.86776,-1.3193624,8.154901959985743
96.06692,-2.0402515,7.275724130399211
97.951,0.08427431,7.431798275933005
97.06412,-3.4904099,7.853871964321762
98.87531,-2.1391454,8.522878745280337
97.20998,-1.7053009,8.522878745280337
98.331154,-4.9985256,8.154901959985743
95.50152,2.018715,7.022276394711152
63.008896,-7.173235,9.0
62.26564,-6.5569997,9.0
42.343037,7.055282,8.301029995663981
39.46331,8.309333,8.301029995663981
36.31656,7.1825037,8.397940008672037
37.57069,5.632733,8.397940008672037
59.032616,-5.303188,8.698970004336019
33.618706,-1.0076342,9.522878745280336
64.10596,-5.9206824,8.301029995663981
63.09954,-7.8510966,9.69897000433602
64.45664,-8.885922,7.886056647693163
63.430412,-7.725042,9.397940008672036
91.62796,1.6292354,7.552841968657781
91.29236,-9.569068,8.154901959985743
62.39893,-8.357116,8.301029995663981
-78.266624,47.790844,9.795880017344077
-38.76364,-1.3098613,5.692503962086787
-90.84005,-66.35484,6.0
-90.84005,-66.35484,6.0
-110.983925,-5.3212557,8.270025714300445
-90.83114,-68.297775,6.9399824574684
-90.83114,-68.297775,7.809948582240794
-89.59287,-67.16825,7.840132152907433
-32.908497,-83.51205,9.349984047528162
-107.02811,0.14659147,7.705533773838407
-105.06575,-10.467605,6.265200170411153
-117.61329,-3.4993765,9.67778070526608
67.08857,-79.65937,9.270025714300443
52.48309,-77.27778,6.490004907986601
62.893093,-73.658295,8.179995693191682
58.290466,-84.91461,7.36997914888659
58.421406,-77.045265,7.26003230324049
60.885868,-74.89318,7.15002808767115
63.09125,-70.50043,6.639993867770902
59.82091,-72.702286,6.260000690598032
67.08857,-79.65937,6.109998386815364
36.862053,-77.7196,6.260000690598032
36.862053,-77.7196,7.209996479609511
63.9316,-80.996284,7.79997073344623
63.9316,-80.996284,6.270001452716577
35.52343,-74.414314,7.0499760934766735
72.77693,-81.157616,7.0
68.63942,-79.05525,7.880084589742009
66.0664,-86.986534,6.290001171974812
72.55738,-77.7724,7.580044251510242
68.123215,-82.65677,7.599980364934842
69.032074,-76.9224,8.489991487059765
69.992836,-75.451096,8.230032198670557
65.88113,-76.87363,8.309981219211304
68.9467,-80.56252,7.969805214643249
72.08698,-81.57791,7.910094888560602
70.036064,-79.31351,8.819874124835946
74.70239,-85.02874,6.740000204918113
69.83563,-86.18398,8.379968104873702
70.88277,-85.714584,7.689944262249108
-110.983925,-5.3212557,8.270025714300445
-90.84005,-66.35484,6.0
-90.84005,-66.35484,6.0
-90.83114,-68.297775,6.939302159646388
-90.83114,-68.297775,7.809668301829708
-89.59287,-67.16825,7.838631997765025
-33.68397,-84.89356,9.346787486224656
67.08857,-79.65937,9.267606240177033
52.48309,-77.27778,6.489454989793388
62.893093,-73.658295,8.17979854051436
58.290466,-84.91461,7.369572124974976
58.421406,-77.045265,7.259637310505756
60.88696,-74.89405,7.149966742310231
63.09125,-70.50043,6.640164517660112
59.82091,-72.702286,6.259637310505756
67.08857,-79.65937,6.110138278741812
36.862053,-77.7196,6.259637310505756
36.862053,-77.7196,7.209714835966758
63.9316,-80.996284,7.798602875679548
63.9316,-80.996284,6.270025714300444
35.52343,-74.414314,7.050122295963125
72.77693,-81.157616,7.0
68.63942,-79.05525,7.87942606879415
66.0664,-86.986534,6.29073003902417
72.55738,-77.7724,7.580044251510242
68.123215,-82.65677,7.600326278518962
69.032074,-76.9224,8.489454989793387
69.992836,-75.451096,8.229884705212898
65.88113,-76.87363,8.309803919971486
68.9467,-80.56252,7.97061622231479
72.08698,-81.57791,7.910094888560602
70.036064,-79.31351,8.821023052706831
74.70239,-85.02874,6.739928612014925
69.83563,-86.18398,8.3829996588791
70.88277,-85.714584,7.690369832574102
-110.983925,-5.3212557,7.609948503541013
-90.84005,-66.35484,6.0
-90.84005,-66.35484,6.0
-90.83114,-68.297775,6.3799993576999325
-90.83114,-68.297775,6.840011949618013
-89.59287,-67.16825,7.339988778710669
-33.758923,-83.834076,8.489991487059765
67.08857,-79.65937,8.33998877871067
52.48309,-77.27778,6.0
62.893093,-73.658295,7.450016388840311
58.290466,-84.91461,6.069998998990925
58.421406,-77.045265,6.399996913372259
60.885868,-74.89318,6.270001452716577
63.09125,-70.50043,6.0
59.82091,-72.702286,6.0
67.08857,-79.65937,6.0
36.862053,-77.7196,6.050000457140078
36.862053,-77.7196,6.0
63.9316,-80.996284,7.219970872662661
63.9316,-80.996284,6.0
35.52343,-74.414314,6.699991797446187
72.77693,-81.157616,6.170001911302621
68.63942,-79.05525,6.840011949618013
66.0664,-86.986534,6.0
72.55738,-77.7724,6.859995049380551
68.123215,-82.65677,7.029978734171634
69.032074,-76.9224,7.659952682338607
69.992836,-75.451096,7.400007822415902
65.88113,-76.87363,7.53003079050004
68.9467,-80.56252,6.950007143079858
72.08698,-81.57791,6.779996573843064
70.036064,-79.31351,7.609948503541013
74.70239,-85.02874,6.0
69.83563,-86.18398,7.189969213594161
70.88277,-85.714584,6.339998279897117
-110.983925,-5.3212557,7.610833915635467
-90.84005,-66.35484,6.0
-90.84005,-66.35484,6.0
-90.83114,-68.297775,6.379863945026242
-90.83114,-68.297775,6.838631997765025
-89.59287,-67.16825,7.34008379993015
-33.930542,-83.352615,8.492144128304169
67.08857,-79.65937,8.34008379993015
52.48309,-77.27778,6.0
62.893093,-73.658295,7.449771646944906
58.290466,-84.91461,6.070070439915412
58.421406,-77.045265,6.400116927926312
60.885868,-74.89318,6.270025714300444
63.09125,-70.50043,6.0
59.82091,-72.702286,6.0
67.08857,-79.65937,6.0
36.862053,-77.7196,6.050122295963125
36.862053,-77.7196,6.0
63.9316,-80.996284,7.219682687859849
63.9316,-80.996284,6.0
35.52343,-74.414314,6.698970004336019
72.77693,-81.157616,6.170053304058364
68.63942,-79.05525,6.838631997765025
66.0664,-86.986534,6.0
72.55738,-77.7724,6.860120913598763
68.123215,-82.65677,7.0301183562535
69.032074,-76.9224,7.6595558851598815
69.992836,-75.451096,7.400116927926312
65.88113,-76.87363,7.530177984021837
68.9467,-80.56252,6.950781977329818
72.08698,-81.57791,6.779891911959945
70.036064,-79.31351,7.609064892896621
74.70239,-85.02874,6.0
69.83563,-86.18398,7.189767482004916
70.88277,-85.714584,6.34008379993015
-117.61329,-3.4993765,8.590066876668706
-105.06575,-10.467605,6.0
-107.02811,0.14659147,8.101823516502323
-6.5281553,23.411974,5.982966660701219
-6.3698263,23.886112,5.79317412396815
-5.8635106,23.567366,6.721246399047171
-5.8197775,23.59075,4.889410289700751
-5.739453,22.81676,5.876148359032914
-5.841727,19.256119,5.866461091629782
-5.898058,19.21525,5.809668301829708
-5.6794233,19.245253,6.823908740944319
-5.669832,19.229326,4.578396073130169
-5.322892,19.76943,5.818156412055227
32.763813,51.682705,5.7544873321858505
32.724537,51.603806,5.671620396561262
32.846363,51.819946,6.886056647693163
32.857845,51.816574,4.7544873321858505
32.751785,52.46642,5.782516055786093
23.802923,-39.060337,5.79317412396815
23.787725,-38.89558,6.173925197299173
23.310198,-39.393345,7.096910013008056
23.272549,-39.338985,4.8696662315049934
24.227488,-39.878334,5.903089986991944
-1.701644,21.411472,5.640164517660112
-1.6143856,21.453506,5.565431095965801
-1.8966441,21.174604,6.769551078621726
-1.8964201,21.161598,4.488116639021126
-2.5193722,21.527103,5.675717544702307
23.4356,-39.768322,6.508638306165727
23.4356,-39.768322,6.481486060122113
22.680155,-39.202473,5.958607314841775
22.680155,-39.202473,5.939302159646388
-3.0435705,17.528034,6.568636235841013
-2.1316948,44.282845,7.522878745280337
-1.6295092,16.941034,6.366531544420414
-1.1037612,18.276814,7.522878745280337
34.138332,-3.7814374,6.920818753952375
-2.0548139,17.812466,6.6020599913279625
-2.1605997,18.064589,6.6777807052660805
-2.2709973,17.811344,6.356547323513812
-62.87991,73.91134,8.599980364934842
-69.411575,86.98755,8.100015437450608
-62.369934,14.030451,7.100015437450609
-69.38282,86.9454,8.299988937677888
-67.73653,84.388916,8.500038134403809
-69.7971,86.16588,8.100015437450608
-70.85667,87.04857,8.100015437450608
-70.63697,85.46049,8.199970640755867
-68.14407,87.2346,8.599980364934842
-69.42603,89.25675,8.500038134403809
-69.502655,87.68588,8.199970640755867
-69.1239,87.224304,8.100015437450608
-67.14963,89.17279,7.700057099977233
-67.24725,89.19697,8.0
-67.052444,87.68838,8.100015437450608
-68.82975,89.63971,8.100015437450608
-67.574356,89.550896,7.899974269892137
-67.41918,89.26522,7.700057099977233
-67.43207,54.365658,6.499996931948306
-65.84676,89.75744,7.50003813440381
-66.048355,88.5216,8.0
-65.42089,87.380165,7.700057099977233
-43.91637,107.81737,7.299988937677887
-61.953846,69.99611,8.79997073344623
47.736942,-29.171566,9.0
47.736942,-29.171566,8.55284196865778
47.736942,-29.171566,8.229147988357855
26.462421,12.707836,8.3767507096021
26.462421,12.707836,7.920818753952375
26.462421,12.707836,8.619788758288394
-61.953846,69.99611,8.698970004336019
-95.52998,16.367987,7.167491087293763
-36.631157,-6.568925,7.721246399047171
-67.73653,84.388916,9.221848749616356
-43.91637,107.81737,8.318758762624412
25.899,-53.684006,9.0
2.262302,-53.70353,9.0
20.00039,-47.740887,9.0
20.00039,-47.740887,8.522878745280337
2.262302,-53.70353,8.154901959985743
9.863994,-48.624016,7.789949150124863
18.352499,-48.758522,7.899974269892137
26.470018,-54.044147,7.96018944585165
25.899,-53.684006,8.096910013008056
12.541905,-50.353428,8.100015437450608
15.206892,-48.478756,8.15002808767115
-19.975567,-19.304895,8.160019442321657
16.04493,-51.340057,8.289967300934247
25.899,-53.684006,8.33998877871067
11.414894,-42.897503,8.33998877871067
12.400791,-50.42041,8.369979148886591
-9.078615,-52.25943,8.480040819247932
3.701993,-49.583454,8.599980364934842
20.244682,-51.24052,8.609948503541013
3.9575076,-53.392525,8.639974910810603
-11.286036,-43.228714,8.730020323354676
2.262302,-53.70353,8.750068243365805
18.95076,-48.392803,8.789949150124862
20.00039,-47.740887,8.79997073344623
9.864251,-48.622627,8.849857838151442
17.272306,-45.612587,9.029978734171634
22.211138,-49.965034,9.18996921359416
21.501095,-44.75433,9.299988937677888
6.913152,-51.245956,9.53003079050004
6.918957,-50.833534,9.739928612014925
25.899,-53.684006,8.522878745280337
-9.078615,-52.25943,8.522878745280337
2.262302,-53.70353,8.698970004336019
20.00039,-47.740887,8.698970004336019
37.694023,-10.472648,8.154901959985743
54.131172,-13.115364,7.443697499232712
37.632206,-12.052897,6.243363891754152
38.2233,-8.334462,6.6307841425898575
38.83708,-8.110386,7.468521082957745
37.57797,-10.619028,5.698970004336019
35.305878,1.7157803,6.987162775294828
40.630905,-9.672633,7.522878745280337
-13.4119425,-72.387955,7.823908740944319
35.34762,1.6675714,6.812479279163537
40.62997,-9.627449,7.207608310501746
39.233948,-7.713862,7.397940008672037
43.231407,-12.752864,6.522878745280337
42.564655,-12.09215,6.903089986991944
43.01802,-12.462598,6.623423042943488
43.19733,-12.7002535,6.924453038607469
43.063923,-12.441676,7.207608310501746
43.62461,-11.720334,7.060480747381382
42.624332,-13.560937,7.522878745280337
-43.91637,107.81737,7.50003813440381
24.041134,84.81764,7.250031916490597
-56.529503,49.823677,7.079981083971085
29.576035,84.53828,7.090016305060156
29.07215,81.21819,9.260032303240491
30.169668,84.27915,9.14002155835798
30.035149,85.33612,8.929962133392245
29.569036,84.541916,9.110026361596004
26.320526,84.237854,9.049976093476673
28.921116,80.9341,9.119987161633228
25.491005,82.674164,8.460046158343603
24.793652,83.93978,8.720105019988361
24.511202,83.60144,9.059981844992336
25.35115,83.93014,9.0100165416986
25.469013,84.94437,8.759950227887352
24.707767,84.668755,9.20999647960951
23.849026,82.24362,8.96018944585165
23.666323,70.81128,9.040005161671584
30.035149,85.33612,7.840132152907433
25.35115,83.93014,8.280006173632396
25.469013,84.94437,8.299988937677888
24.509094,84.423584,9.289967300934247
25.548132,86.33314,8.419987887470576
24.707767,84.668755,9.169989064063882
22.985338,83.68554,8.869988050328097
30.035149,85.33612,8.15002808767115
22.678745,-1.3706162,5.769551078621726
10.025631,5.736014,6.856985199745905
49.335773,-50.080814,7.102372908709558
48.590927,-50.189766,7.443697499232712
49.757782,-49.1223,6.903089986991944
51.15119,-47.9925,7.508638306165727
8.328257,-4.592899,6.892790030352131
41.486088,-39.713184,7.136677139879544
38.688034,-40.33572,7.455931955649724
15.949925,-15.446332,8.0
35.443268,-41.938663,7.275724130399211
48.64837,-49.248905,7.552841968657781
45.208138,-50.727337,7.638272163982407
48.589478,-48.737534,7.481486060122112
48.149174,-48.764473,6.853871964321762
47.758137,-49.31912,7.229147988357855
38.5103,-43.119312,6.899629454882437
39.677895,-44.284924,7.337242168318426
38.640045,-43.58067,7.096910013008056
38.53278,-43.85399,6.638272163982407
38.26425,-42.46901,6.671620396561262
48.243668,-46.033733,7.200659450546418
43.81496,-46.815144,7.886056647693163
51.244343,-50.44603,7.376750709602099
47.45465,-51.301792,7.795880017344075
47.11313,-47.174187,7.455931955649724
46.286957,-48.692318,8.397940008672037
48.43792,-47.54942,6.876148359032914
42.006237,-50.55603,7.376750709602099
46.724567,-43.702217,7.795880017344075
50.3801,-46.587944,8.0
48.843815,-53.047756,7.602059991327962
49.925167,-42.77485,7.180456064458132
40.06139,-42.65118,7.455931955649724
41.97471,-45.684887,7.356547323513812
35.77991,-38.56053,7.698970004336019
36.91669,-47.15396,7.657577319177793
37.298534,-44.33298,7.031517051446065
38.54225,-45.394466,7.1938200260161125
38.058514,-43.246727,6.982966660701219
39.842052,-49.49183,8.096910013008056
42.971645,-41.66377,7.602059991327962
36.039467,-42.287758,7.568636235841013
34.670643,-45.899307,7.602059991327962
41.781555,-39.62426,7.769551078621726
15.949925,-15.446332,7.1249387366083
46.724567,-43.702217,7.494850021680094
50.3801,-46.587944,7.698970004336019
48.843815,-53.047756,7.180456064458132
40.06139,-42.65118,7.050609993355087
39.842052,-49.49183,7.698970004336019
-35.72243,-69.719185,6.85078088734462
-43.91637,107.81737,7.199970640755866
-2.2297416,25.685568,6.459996055149973
-2.2965536,25.716766,6.350003492533959
-1.9343389,25.667141,6.490004907986601
-1.8165121,25.112549,6.290001171974812
4.5211396,-5.913571,5.0
59.909676,-34.800976,7.0
60.371548,-33.76635,7.040958607678906
60.686996,-34.97232,8.0
58.918953,-34.408432,5.920818753952375
59.909676,-34.800976,7.187086643357144
59.909676,-34.800976,6.356547323513812
59.546432,-35.793106,6.628932137728263
73.12843,-20.9837,6.4089353929735005
63.992874,-38.44775,7.769551078621726
72.55338,-20.296688,7.638272163982407
72.55338,-20.296688,8.0
72.55338,-20.296688,7.568636235841013
63.759094,-37.819798,8.301029995663981
63.759094,-37.819798,8.522878745280337
72.70877,-19.71369,6.3979400086720375
71.55829,-20.046408,5.3979400086720375
26.16003,-9.739359,7.823908740944319
25.691206,-7.4860773,8.602059991327963
26.160894,-9.742578,6.823908740944319
26.191748,-9.840397,6.886056647693163
25.691206,-7.4860773,7.663540266151471
-22.539663,36.9093,8.886056647693163
-15.093244,40.698303,6.0
-15.10729,40.687836,7.412289034981089
2.0297148,-12.8644495,5.650000220873455
2.0297148,-12.8644495,6.180002266489224
2.3011532,24.245506,6.530001357781253
2.3011532,24.245506,7.100015437450609
-0.04203163,-13.825668,6.650004100737144
-0.04203163,-13.825668,6.980011840408714
2.8430793,24.592083,6.980011840408714
2.8430793,24.592083,7.140021558357979
2.9941933,24.930065,7.199970640755866
2.9941933,24.930065,8.169989064063882
6.354471,2.0106826,9.199970640755865
2.1594183,10.452783,9.500038134403807
17.67114,5.3892503,8.700057099977233
-13.564616,-8.6432295,8.100015437450608
-2.7985795,-5.7144103,8.400007822415901
-2.7948947,-5.712231,8.0
10.352842,9.468454,8.100015437450608
10.178532,9.11828,8.299988937677888
-0.44667867,1.579877,7.299988937677887
-60.050358,3.2079887,6.279997898282849
-81.296265,63.05927,7.698970004336019
-81.296265,63.05927,7.721246399047171
-81.296265,63.05927,7.638272163982407
-87.182816,64.40896,7.602059991327962
-87.182816,64.40896,7.920818753952375
-61.178745,25.139421,7.744727494896693
-90.37452,65.379036,8.060480747381382
-90.37452,65.379036,7.721246399047171
-90.37452,65.379036,7.920818753952375
-58.88929,22.528446,7.823908740944319
-62.454857,28.212553,8.292429823902063
-90.25262,63.00258,7.744727494896693
-90.25262,63.00258,7.638272163982407
-90.25262,63.00258,7.744727494896693
-87.44259,59.90256,7.657577319177793
-90.47768,61.973003,7.744727494896693
-81.296265,63.05927,7.309803919971486
-81.296265,63.05927,7.920818753952375
-81.296265,63.05927,7.508638306165727
-87.182816,64.40896,7.67778070526608
-87.182816,64.40896,7.823908740944319
-61.178745,25.139421,8.327902142064282
-90.37452,65.379036,7.5376020021010435
-90.37452,65.379036,7.721246399047171
-90.37452,65.379036,7.376750709602099
-58.88929,22.528446,8.080921907623926
-62.454857,28.212553,7.886056647693163
-68.057076,44.884758,7.886056647693163
-87.90067,62.96316,7.522878745280337
-90.25262,63.00258,7.2839966563652
-90.25262,63.00258,7.387216143280264
-90.25262,63.00258,7.130768280269024
-87.44259,59.90256,7.1249387366083
-45.81484,21.231445,7.431798275933005
-90.47768,61.973003,7.040958607678906
-38.53866,50.900024,7.337242168318426
-67.73653,84.388916,8.619788758288394
-43.91637,107.81737,7.221848749616356
-90.47768,61.973003,7.552841968657781
-90.47768,61.973003,7.366531544420414
10.083988,58.210785,7.443697499232712
10.711993,56.910046,6.718966632752273
9.762685,57.022503,7.327902142064283
9.546751,56.987312,8.0
-20.814938,19.911701,7.853871964321762
9.485961,56.41196,8.154901959985743
10.926431,56.826687,7.638272163982407
8.136934,54.692204,8.154901959985743
-11.033362,1.5279276,7.387216143280264
8.294282,54.715347,6.349692476868063
8.833662,55.514637,6.0
8.575445,54.038456,6.251811972993799
-33.623413,23.089981,6.0
40.889717,-4.711087,6.0
13.052553,53.116558,6.0
7.3018494,54.712055,6.0
9.55797,54.379375,6.066512712151295
12.433427,53.763645,7.0655015487564325
12.260998,54.283394,7.173925197299173
6.8500524,53.62527,6.0
8.086923,52.85531,6.0
6.219291,54.92826,6.0
7.5948257,55.598755,7.795880017344075
5.8332763,56.43163,6.204815410317576
6.9086905,56.347256,8.522878745280337
6.6741853,59.812046,7.309803919971486
8.640213,57.292007,8.698970004336019
7.2564187,59.825375,8.0
6.046854,1.2817224,9.013228265733757
61.185123,84.1316,8.275724130399212
63.727013,82.70872,8.55284196865778
62.76046,85.77572,8.2839966563652
62.58229,83.617516,8.327902142064282
63.031425,84.49001,8.886056647693163
61.3242,85.86058,8.301029995663981
61.351284,80.835236,8.55284196865778
60.006336,82.576004,8.387216143280265
59.8405,85.32027,8.468521082957745
60.575912,83.93833,8.795880017344075
61.804443,84.08433,8.698970004336019
61.57629,85.01796,8.602059991327963
61.60385,83.02773,8.619788758288394
60.24096,83.53974,8.387216143280265
60.9428,82.52078,8.494850021680094
62.04416,82.33384,7.638272163982407
41.870823,50.9935,8.744727494896694
42.53427,50.18914,7.920818753952375
40.927177,47.04658,7.886056647693163
40.926678,47.047302,7.769551078621726
42.031265,51.942726,8.823908740944319
40.95437,50.78776,8.920818753952375
43.621677,55.06354,5.705533773838407
43.031628,54.2419,6.341988603342887
43.95308,53.887157,7.292429823902063
44.947025,54.584232,7.886056647693163
43.293728,53.174107,8.795880017344075
44.2928,51.79207,7.795880017344075
44.323563,52.691017,8.1249387366083
45.45993,52.836563,8.154901959985743
42.905613,53.54203,8.657577319177793
42.074284,55.237507,7.161150909262744
43.61982,53.99182,6.823908740944319
61.60385,83.02773,6.735182176990463
41.348446,52.296146,7.301029995663981
43.293728,53.174107,6.144480844332199
40.927177,47.04658,7.259637310505756
59.8405,85.32027,7.431798275933005
61.60385,83.02773,7.346787486224656
61.351284,80.835236,6.844663962534939
43.293728,53.174107,6.221848749616356
59.8405,85.32027,7.267606240177032
61.60385,83.02773,7.050609993355087
43.293728,53.174107,6.075720713938118
48.491177,57.87061,8.275724130399212
59.021423,83.26194,8.337242168318426
58.086292,79.72789,8.585026652029182
40.86031,53.642464,8.431798275933005
48.460823,57.83483,8.568636235841012
41.808037,52.89831,8.267606240177031
57.96788,79.57059,8.221848749616356
7.9703774,20.739346,7.795880017344075
7.980914,21.328472,7.356547323513812
7.9682536,20.688728,6.698970004336019
7.969352,20.746704,7.958607314841775
56.263668,86.10706,6.585026652029182
56.400307,86.24032,6.455931955649724
56.265568,86.10262,6.522878745280337
43.293728,53.174107,7.568636235841013
-19.006239,30.213556,7.703334809738469
-19.006239,30.213556,6.889410289700751
-19.330448,41.093884,8.075720713938118
-19.006239,30.213556,7.200659450546418
-19.006239,30.213556,8.173925197299173
-19.330448,41.093884,8.443697499232712
-43.91637,107.81737,7.291579099865287
-58.344387,-15.014075,7.619788758288394
-58.29782,-15.211066,8.958607314841775
-57.752895,-16.495543,9.769551078621726
-38.120186,3.0082912,8.387216143280265
-40.69416,7.04078,8.657577319177793
-53.43601,-23.3833,9.050609993355089
-6.4690733,27.9534,8.00436480540245
-39.837994,4.131967,7.853871964321762
-39.92442,4.176905,7.251811972993799
-11.2121315,42.81447,5.795880017344075
-61.953846,69.99611,9.244125144327509
-112.302246,22.756044,9.259637310505756
-95.52998,16.367987,8.2839966563652
-34.810513,-82.84933,9.346787486224656
12.9944,-70.598404,9.161150909262744
-0.22601964,-58.053825,8.130768280269024
8.196947,-72.520676,7.920818753952375
-23.523802,-47.99251,8.130768280269024
9.481037,-56.39315,7.958607314841775
17.584578,-54.51117,9.356547323513812
6.405888,-55.841,8.42021640338319
5.54441,-76.05972,9.721246399047171
16.611992,-72.307434,9.958607314841776
14.620547,-70.18659,9.657577319177792
13.816482,-74.350975,9.602059991327964
11.738626,-72.732765,9.82390874094432
9.725387,-71.48941,9.443697499232712
7.162697,-62.555927,9.55284196865778
4.634213,-61.247604,9.008773924307503
7.753294,-59.282764,6.638272163982407
1.4341279,-74.28899,9.958607314841776
27.701632,-69.76315,7.552841968657781
26.648783,-70.681244,8.167491087293763
29.095432,-73.226524,7.602059991327962
16.982744,-61.459824,7.67778070526608
27.514761,-80.162766,9.130768280269024
24.823517,-80.672066,9.585026652029182
23.997911,-77.18182,8.958607314841775
25.284927,-85.792404,9.721246399047171
21.257492,-83.50918,9.721246399047171
-2.056706,-64.42615,9.2518119729938
11.545054,-58.810143,8.744727494896694
3.6776001,-64.47928,9.148741651280924
14.010842,-59.295326,8.455931955649724
-4.375995,-60.535484,8.494850021680094
10.097236,-75.97025,9.050609993355089
21.384008,-55.613735,9.69897000433602
20.29998,-79.2272,9.795880017344077
19.72659,-95.33066,9.346787486224656
3.7596452,-58.156822,9.031517051446064
0.9982316,-62.170906,8.292429823902063
25.227434,-59.48039,8.602059991327963
10.358951,-80.83255,9.0
17.48327,-68.87645,9.721246399047171
15.38387,-80.7109,9.638272163982409
16.018383,-87.91862,9.537602002101044
5.145036,-71.91542,8.769551078621726
-14.883551,-50.2087,10.30102999566398
13.91715,-71.678406,9.0
16.547855,-76.2886,9.920818753952377
14.82745,-66.12458,8.958607314841775
7.583578,-80.4106,9.022276394711152
0.22134906,-78.03826,9.455931955649724
3.852835,-78.64305,9.2518119729938
1.0906274,-80.633736,9.468521082957745
3.9249394,-82.673454,9.455931955649724
1.0106184,-66.98484,9.537602002101044
24.568121,-63.76397,8.10790539730952
32.41876,-66.25542,9.795880017344077
29.029137,-63.202213,9.387216143280265
32.434464,-65.76245,10.0
16.963228,-57.78602,8.537602002101044
20.51179,-59.238743,9.443697499232712
20.80016,-62.467228,10.0
11.834776,-65.03201,9.070581074285707
2.2760382,-70.32609,9.920818753952377
12.045812,-68.155235,9.431798275933003
9.186608,-87.04465,9.468521082957745
13.0354,-77.659485,9.397940008672036
14.611672,-63.18169,9.494850021680094
17.519892,-64.90825,9.187086643357144
20.933601,-70.100136,9.119186407719209
3.887919,-80.604576,9.494850021680094
24.409748,-67.87193,8.769551078621726
23.867027,-72.16315,9.050609993355089
19.831915,-74.36735,9.080921907623926
3.6153667,-92.504135,9.619788758288394
20.752089,-66.415924,9.161150909262744
-34.810513,-82.84933,8.853871964321762
12.9944,-70.598404,8.4089353929735
-0.22601964,-58.053825,7.387216143280264
8.196947,-72.520676,7.187086643357144
-23.523802,-47.99251,7.327902142064283
9.481037,-56.39315,7.292429823902063
17.584578,-54.51117,8.795880017344075
6.405888,-55.841,7.769551078621726
5.54441,-76.05972,8.853871964321762
16.611992,-72.307434,9.30102999566398
14.620547,-70.18659,8.721246399047171
13.816482,-74.350975,9.318758762624412
11.738626,-72.732765,9.346787486224656
9.725198,-71.48835,8.657577319177793
7.162697,-62.555927,8.698970004336019
4.634213,-61.247604,8.259637310505756
7.753294,-59.282764,6.0
1.4341279,-74.28899,9.292429823902063
27.701632,-69.76315,7.259637310505756
26.648783,-70.681244,7.508638306165727
29.095432,-73.226524,7.236572006437063
16.982744,-61.459824,7.1487416512809245
27.514761,-80.162766,8.67778070526608
24.823517,-80.672066,9.040958607678906
23.997911,-77.18182,8.229147988357855
25.284927,-85.792404,9.309803919971486
21.257492,-83.50918,8.958607314841775
-2.056706,-64.42615,8.823908740944319
11.545054,-58.810143,8.259637310505756
3.6776001,-64.47928,8.267606240177031
14.010842,-59.295326,7.795880017344075
-4.375995,-60.535484,7.853871964321762
10.097236,-75.97025,8.229147988357855
21.384008,-55.613735,8.823908740944319
20.29998,-79.2272,9.167491087293763
19.72659,-95.33066,8.795880017344075
3.7596452,-58.156822,8.267606240177031
0.9982316,-62.170906,7.698970004336019
25.227434,-59.48039,8.161150909262744
10.358951,-80.83255,8.443697499232712
17.48327,-68.87645,9.18045606445813
15.38387,-80.7109,9.0
16.018383,-87.91862,9.142667503568733
5.145036,-71.91542,8.853871964321762
-14.883551,-50.2087,10.096910013008056
13.91715,-71.678406,8.638272163982407
16.547855,-76.2886,9.522878745280336
14.82745,-66.12458,8.167491087293763
7.583578,-80.4106,8.346787486224656
0.22134906,-78.03826,8.853871964321762
3.852835,-78.64305,8.537602002101044
1.0906274,-80.633736,8.638272163982407
3.9249394,-82.673454,8.721246399047171
1.0106184,-66.98484,9.455931955649724
24.568121,-63.76397,7.443697499232712
32.41876,-66.25542,9.397940008672036
29.029137,-63.202213,9.229147988357855
32.434464,-65.76245,9.508638306165729
16.963228,-57.78602,8.070581074285707
20.51179,-59.238743,9.10790539730952
20.80016,-62.467228,9.602059991327964
11.834776,-65.03201,8.309803919971486
2.2760382,-70.32609,9.30102999566398
12.045812,-68.155235,8.769551078621726
9.186608,-87.04465,8.698970004336019
13.0354,-77.659485,8.638272163982407
14.611672,-63.18169,8.920818753952375
17.519892,-64.90825,8.638272163982407
20.933601,-70.100136,8.142667503568731
